V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1.1,Q1.2,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.3,Q2.4_orange,Q2.4_banana,Q2.4_strawberry,Q2.4_apples,Q2.4_blueberries,Q2.4_feijoas,Q2.4_rambutan,Q2.4_loquat,Q2.4_peaches,Q2.5,Q2.5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5(N),CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3.5_Validation,NES_15,NES_9,NES_2,TECH_3(N),NES_4,TECH_1,TECH_4,Q3.7,Q3.7_TEXT,Q3.8,Q3.8_TEXT,Q4.1,Q4.2,Q5.1,Q5.2,Q6.1,Q6.2,Q7.1_iron,Q7.1_vitC,Q7.1_potassium,Q7.1_calcium,Q7.1_vitD,Q7.2,Q7.3,Q8.1,Q8.2,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q9.8,Q9.9,Q10.1,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q10.3_1,Q10.3_2,Q10.3_3,Q10.3_4,Q10.3_5,Q10.3_6,Q11.1,Q11.2,Q11.3,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8,Q11.8_TEXT,Q11.9,Q11.10_1,Q11.10_2,Q11.10_3,Q11.10_4,Q11.10_5,Q11.10_6,Q11.10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy
R_0CHlLWahWKhWgMl,Default Response Set,Anonymous,,,174.134.114.78,0,5/10/16 18:00,5/10/16 18:07,1,205979,2,,1,,1,,,,,,,,,5,1,1,1,1,1,5,5,5,4,9,,7,7,7,1,7,1,2,1,4,7,4,5,2,6,7,6,7,5,3,7,7,4,5,2,2,6,4,6,1,7,5,2,5,6,3,1,3,5,6,2,,1,,4,1,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,2,5,,,,,,,1,1,2,2,2,2,2,2,2,2,1,5,20,2,,1,1,,,,,,,35.18800354,-119.2162018,-1
R_6s646FqittXUu1L,Default Response Set,Anonymous,,,107.77.164.44,0,5/10/16 17:53,5/10/16 18:07,1,205914,2,,1,,,,,,,,1,,,5,3,2,1,1,4,5,5,5,3,9,,3,6,5,2,7,3,3,3,6,5,3,6,2,5,5,6,5,5,2,6,5,5,6,2,3,6,6,5,6,5,6,2,5,5,5,2,5,5,5,3,,2,,,,,,2,1,,,,,,,,,,2,2,2,1,1,1,2,1,1,3,6,6,6,6,7,7,3,2,3,3,2,3,1,3,2,6,2,49,28,2,,2,1,,,,,,,37.75100708,-97.8219986,-1
R_263Y4xAcD2P928l,Default Response Set,Anonymous,,,108.208.212.176,0,5/10/16 18:01,5/10/16 18:08,1,205988,2,,1,,1,,,,,,,,,4,3,2,3,3,3,5,5,5,4,9,,5,4,4,3,4,4,3,3,6,5,3,4,2,5,5,5,4,5,2,4,4,4,5,3,4,5,5,4,5,3,4,2,4,4,4,3,4,4,4,2,,1,,,,,,,,3,3,3,3,3,4,1,,,3,1,3,2,1,2,1,3,1,5,,,,,,,3,2,4,4,4,4,2,1,3,1,,29,13,5,,2,,,1,,,,,39.38549805,-119.6753006,-1
R_298MPxkiKYoqS3P,Default Response Set,Anonymous,,,172.14.113.139,0,5/10/16 18:04,5/10/16 18:08,1,206024,2,,1,,,,,,,,,,1,4,3,4,4,3,5,5,5,5,3,9,,6,5,5,5,6,6,5,6,5,6,6,5,5,6,5,6,6,5,5,,6,6,7,5,6,6,5,6,5,5,5,2,5,6,6,5,5,6,6,2,,1,,2,1,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,2,2,3,2,3,3,2,4,3,4,3,2,3,1,6,1,3,1,5,14,4,,1,1,,,,,,,34.0144043,-117.2771988,-1
R_9ZeNB3s7TdUgpH7,Default Response Set,Anonymous,,,67.149.25.226,0,5/10/16 18:04,5/10/16 18:08,1,206032,2,,1,,,,,,,,,,1,4,3,1,1,2,4,5,5,5,3,9,,6,6,5,6,7,6,5,4,5,6,5,5,6,6,6,6,7,6,5,6,5,5,6,5,6,6,5,6,5,4,5,2,6,6,6,6,6,6,5,1,,1,,,,,,,,,,,,,,,2,1,2,1,2,1,1,2,2,1,1,5,,,,,,,1,2,3,3,3,3,1,1,7,3,2,23,24,3,,2,1,,,,,,,42.59880066,-83.01039886,-1
R_1XDdhSievdOFg57,Default Response Set,Anonymous,,,96.18.186.162,0,5/10/16 17:56,5/10/16 18:09,1,205947,2,,1,,,,,,,,,,1,5,1,1,3,1,3,5,5,5,2,9,,7,7,5,2,6,2,1,2,6,2,1,2,2,5,6,6,5,5,1,6,5,6,6,2,5,7,4,6,7,3,7,2,5,7,5,2,5,7,6,1,,4,,,,,,,,,,,,,,,6,1,2,2,3,1,1,3,2,1,1,3,6,6,7,6,6,7,3,2,2,2,3,3,1,1,5,4,3,13,30,4,,2,1,,,,,,,43.61210632,-116.3914948,-1
R_eJT59KwtkZXG94p,Default Response Set,Anonymous,,,108.208.136.173,0,5/10/16 17:59,5/10/16 18:09,1,205973,2,,1,,1,,,,,,,,,4,3,3,2,3,4,5,5,5,2,9,,7,7,1,4,6,1,1,6,7,7,3,3,1,7,7,7,7,1,1,5,7,4,7,1,4,7,1,3,7,2,7,2,6,7,4,1,4,6,6,1,,2,,,,,,,,3,3,4,4,1,6,1,,,2,2,2,1,1,2,2,2,2,1,7,7,7,7,7,7,4,4,4,4,4,4,2,2,1,5,1,36,14,4,,2,1,,,,,,,40.00909424,-82.98139954,-1
R_1zgQ2ZTp6jDEMVn,Default Response Set,Anonymous,,,73.179.255.251,0,5/10/16 18:05,5/10/16 18:09,1,206036,2,,1,,,,,,,,,,1,5,2,2,2,2,5,5,5,5,2,9,,7,7,7,7,7,7,6,6,,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,6,6,6,6,6,2,6,6,6,6,6,6,6,3,,5,td,6,1,,,,,,,,,,,,,,3,3,3,1,3,3,3,3,1,5,,,,,,,1,1,2,3,2,3,2,6,1,4,2,10,29,2,,2,,1,,,,,,27.33259583,-80.42169952,-1
R_6ipVqPcAQUr8SSp,Default Response Set,Anonymous,,,208.107.54.246,0,5/10/16 18:04,5/10/16 18:09,1,206023,2,,1,,,1,,,,,,,,4,2,1,2,1,2,5,5,5,3,9,,7,7,1,2,6,1,1,7,7,7,1,2,1,7,7,7,7,3,1,6,3,1,6,1,5,7,1,5,7,3,7,2,7,6,5,2,3,6,5,3,,1,,,,1,1,,,,,,,,,,,,2,2,2,2,1,2,2,1,1,4,6,5,6,5,5,6,2,1,2,2,1,1,2,1,4,1,,43,11,6,,2,1,,,,,,,43.47109985,-96.59700012,-1
R_8oi33YUdUKMQwwl,Default Response Set,Anonymous,,,50.134.240.6,0,5/10/16 18:02,5/10/16 18:10,1,206000,2,,1,,,,,,,,,,1,3,3,2,2,3,2,5,5,5,3,9,,7,7,4,1,3,4,1,3,5,7,4,4,2,7,7,6,7,5,1,5,7,6,5,2,4,7,4,7,2,3,7,2,7,7,1,6,6,4,4,1,,1,,,,,,,,5,5,5,5,5,7,1,,,3,3,3,1,3,3,2,3,1,1,7,7,7,7,7,7,4,4,4,4,4,4,2,3,3,3,2,6,6,1,,1,1,,,,,,,39.76199341,-104.9132004,-1
R_01hrMVuH3rrsZIF,Default Response Set,Anonymous,,,172.56.16.184,0,5/10/16 17:56,5/10/16 18:10,1,205944,2,,1,,,,,,,,,,1,5,2,2,1,2,3,5,5,5,5,9,,7,1,4,2,4,4,4,4,7,4,1,4,4,4,4,4,7,7,4,5,7,7,4,4,4,4,1,1,4,2,4,2,7,7,1,3,3,4,4,1,,3,,,,,,,,3,2,2,2,2,4,1,,,2,2,2,2,1,2,2,1,1,5,,,,,,,4,4,4,4,4,4,1,2,1,4,3,3,24,7,Some college no degree,2,1,,,,,,,34.05439758,-118.2440033,-1
R_cHqga5gtkLOU5i5,Default Response Set,Anonymous,,,73.37.215.146,0,5/10/16 17:55,5/10/16 18:10,1,205929,2,,1,,,,,,,,,,1,4,2,1,2,1,1,5,5,5,2,9,,3,5,3,5,7,5,3,5,1,5,5,5,3,5,4,5,7,4,3,7,4,5,7,3,4,5,2,6,5,5,6,2,2,6,5,3,6,5,4,2,,1,,,,,,,,1,1,1,1,1,7,1,,,3,3,3,1,1,3,2,3,1,5,,,,,,,1,1,2,2,2,2,2,3,3,4,3,24,19,4,,2,1,,,,,,,44.65859985,-93.59750366,-1
R_86etPzeFMblW13n,Default Response Set,Anonymous,,,108.234.36.47,0,5/10/16 17:59,5/10/16 18:10,1,205965,2,,1,,,,,,,,,,1,5,2,2,1,1,1,5,5,5,2,9,,5,5,6,3,6,4,1,2,7,6,4,5,3,7,6,7,5,5,1,6,4,5,5,3,2,7,6,5,7,5,7,2,5,5,6,3,5,5,5,1,,2,,,,6,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,5,,,,,,,3,3,4,4,5,3,1,2,4,2,1,14,22,2,,2,1,,,,,,,41.56739807,-87.56009674,-1
R_81f9Xx9xa9tzHOl,Default Response Set,Anonymous,,,74.204.75.219,0,5/10/16 18:04,5/10/16 18:10,1,206026,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,1,9,,4,4,5,5,6,4,4,4,5,4,5,7,6,4,5,6,7,6,4,7,4,5,6,5,3,5,4,4,5,4,5,2,4,5,4,4,5,6,5,1,,1,,,,,,4,1,,,,,,,,,,1,1,1,1,1,2,2,2,1,4,2,3,3,3,3,1,3,3,4,3,3,2,1,1,5,2,1,14,16,6,,2,,,1,,,,,42.29789734,-85.1108017,-1
R_5nbDIPbODuqelJb,Default Response Set,Anonymous,,,73.207.91.143,0,5/10/16 18:00,5/10/16 18:12,1,205986,2,,1,,1,,,,,,,,,4,1,1,1,1,2,5,5,5,3,9,,5,6,3,2,7,2,1,2,5,6,3,6,3,6,5,6,5,5,2,7,6,6,7,2,4,6,5,5,7,7,6,2,6,5,2,3,4,6,5,1,,2,,5,1,,,,,,,,,,,,,,2,2,2,1,1,2,2,1,2,4,4,3,4,5,4,4,3,3,4,3,3,3,2,2,4,5,4,11,19,5,,1,1,,,,,,,33.80419922,-83.88929749,-1
R_em4g4TIvslzQseN,Default Response Set,Anonymous,,,108.85.114.104,0,5/10/16 18:02,5/10/16 18:12,1,206002,2,,1,,,,,,,,,,1,3,2,1,1,3,1,5,5,5,2,9,,2,5,3,5,5,5,2,2,1,6,4,5,4,6,6,6,6,6,1,6,6,5,6,3,2,5,4,5,6,5,7,2,2,5,3,2,5,7,4,1,,4,,,,,,,,,,,,,,,3,1,2,1,2,1,2,1,1,1,2,4,2,3,3,3,4,4,3,5,4,4,5,5,2,4,3,4,2,4,5,2,,2,,1,,,,,,34.10360718,-92.06569672,-1
R_4NiP1JluLEA9ceF,Default Response Set,Anonymous,,,66.87.117.78,0,5/10/16 17:59,5/10/16 18:12,1,205970,2,,1,,,,,,,,,,1,4,2,2,2,2,3,5,5,5,3,9,,6,6,3,4,6,1,4,4,4,4,3,5,3,4,5,4,7,5,4,6,6,6,6,4,4,5,2,7,4,4,5,2,7,5,3,5,4,6,5,1,,5,None ,,,,,,,2,2,3,2,2,2,1,,,2,1,2,1,1,2,1,2,2,5,,,,,,,2,2,2,2,2,2,2,2,1,2,2,31,12,2,,1,,,,,,1,Hispanic ,40.85960388,-73.93139648,-1
R_dd2mAviE3XT4RJb,Default Response Set,Anonymous,,,68.11.147.89,0,5/10/16 18:03,5/10/16 18:12,1,206014,2,,1,,,,1,1,,,,,,3,2,2,2,2,2,5,5,5,2,9,,5,7,7,5,6,1,3,4,4,5,7,5,5,3,5,3,6,6,3,7,7,5,7,5,1,3,6,5,6,4,5,2,5,6,5,1,5,4,7,3,,1,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,2,2,1,5,,,,,,,1,1,2,1,1,1,1,1,6,4,1,19,7,4,,2,1,,,,,,,30.44799805,-91.1289978,-1
R_cNiDEp9Xe9sOwkd,Default Response Set,Anonymous,,,108.46.63.35,0,5/10/16 17:57,5/10/16 18:13,1,205961,2,,1,,,,,,,,,,1,3,2,1,4,2,4,5,5,5,3,9,,5,6,3,1,5,2,1,2,4,6,2,5,6,6,6,6,7,5,2,7,6,6,6,2,3,6,2,3,7,3,7,2,6,6,3,3,6,4,1,1,,4,,,,,,,,,,,,,,,3,1,2,2,2,1,1,2,2,1,1,3,6,6,5,5,7,6,3,3,2,4,3,2,2,4,1,2,1,33,7,3,,2,1,,,,,,,40.75700378,-73.58139801,-1
R_3lVLW7860Xj3CK1,Default Response Set,Anonymous,,,108.176.230.203,0,5/10/16 18:06,5/10/16 18:13,1,206044,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,5,9,,1,7,3,3,7,4,6,5,1,3,2,7,3,5,5,5,7,1,3,7,7,7,7,2,7,5,2,6,2,1,3,2,7,6,5,7,6,1,1,1,,1,,5,1,,,,,,,,,,,,,,2,2,2,2,1,2,1,1,1,5,,,,,,,4,5,3,1,4,2,2,1,1,3,3,20,16,2,,2,1,,,,,,,44.08450317,-70.16960144,-1
R_9HmJfcpdU2a8Ntb,Default Response Set,Anonymous,,,24.238.71.27,0,5/10/16 18:01,5/10/16 18:13,1,205993,2,,1,,,,,,,1,,,,4,2,1,1,3,4,5,5,5,3,9,,5,5,4,4,6,3,4,4,5,4,3,6,4,4,4,4,6,5,4,6,5,5,6,4,2,4,4,6,4,5,4,2,5,6,4,2,5,5,5,3,,1,,,,,,,,2,2,2,2,2,5,1,,,2,3,2,1,1,1,2,1,1,2,7,7,7,7,7,7,1,1,1,1,1,1,2,1,5,4,1,39,15,4,,2,1,,,,,,,40.95880127,-75.30059814,-1
R_eJK0HQ6K8uQZPgN,Default Response Set,Anonymous,,,73.32.226.252,0,5/10/16 18:07,5/10/16 18:14,1,206056,2,,1,,,,1,1,,,,,,3,1,2,2,2,3,5,5,5,2,9,,5,7,1,1,5,1,1,1,4,7,1,5,3,6,6,6,7,4,3,6,6,6,6,3,3,7,1,2,7,6,2,2,7,7,1,2,1,5,5,1,,2,,,,,,,,1,1,1,1,1,2,1,,,2,2,2,1,1,1,2,1,1,5,,,,,,,1,1,3,2,2,2,2,2,5,2,1,45,9,4,,1,,,1,,,1,,29.55569458,-95.63349915,-1
R_b256XhDlfifw2TH,Default Response Set,Anonymous,,,66.87.142.242,0,5/10/16 18:03,5/10/16 18:14,1,206009,2,,1,,,,,,,,,,1,4,2,2,1,2,2,5,5,5,2,9,,5,6,3,3,6,2,2,2,5,5,2,5,2,6,6,6,5,5,3,6,6,5,6,3,3,6,3,3,6,5,6,2,6,6,2,4,4,5,4,1,,2,,,,,,,,3,2,3,3,3,3,1,,,2,1,2,2,1,2,1,1,1,5,,,,,,,3,1,3,1,3,1,2,1,2,2,1,14,11,5,,2,1,,,,,,,41.72970581,-93.60579681,-1
R_0xnKkKjVTwPOx0h,Default Response Set,Anonymous,,,72.50.84.35,0,5/10/16 18:04,5/10/16 18:14,1,206025,2,,1,,,,,,,,,,1,4,1,1,2,1,2,5,5,5,1,9,,7,7,7,7,7,4,7,1,7,1,7,7,4,6,6,6,6,6,2,6,6,6,6,6,6,1,1,1,1,1,1,2,7,6,6,7,6,7,7,1,,2,,,,,,,,,,,,,,,3,1,1,2,2,1,2,2,1,1,2,3,7,7,7,7,7,7,1,1,1,1,1,1,2,1,4,4,3,11,17,5,,1,1,,,,,,,18.42080688,-66.06159973,-1
R_cuqz047gkL47RyZ,Default Response Set,Anonymous,,,50.147.231.224,0,5/10/16 17:53,5/10/16 18:14,1,205919,2,,1,,,,,,,,,,1,5,1,1,1,1,1,5,5,5,1,9,,5,5,4,4,6,3,3,4,2,5,5,5,5,5,3,5,5,5,4,6,5,5,6,7,2,4,5,3,4,5,4,2,5,6,5,5,5,5,5,1,,1,,,,5,1,,,,,,,,,,,,1,2,1,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,5,5,11,24,4,,2,,1,,,,,,33.97850037,-83.88110352,-1
R_5tMjm30ibP6dSy9,Default Response Set,Anonymous,,,71.94.95.201,0,5/10/16 17:57,5/10/16 18:15,1,205960,2,,1,,,,,,,,,,1,4,2,1,1,1,2,5,5,5,3,9,,4,6,2,4,6,2,1,4,6,6,5,5,4,6,6,6,7,3,3,6,5,6,7,3,6,6,4,7,6,1,5,2,6,7,2,3,2,3,2,1,,3,,,,,,,,1,1,1,1,1,5,1,,,2,2,2,2,1,2,2,1,1,2,6,3,7,6,6,7,1,1,2,2,2,1,2,1,4,2,1,29,14,4,,2,1,,,,,,,39.55439758,-119.8054047,-1
R_b3odzvYQXtNGd5H,Default Response Set,Anonymous,,,70.166.110.22,0,5/10/16 18:06,5/10/16 18:15,1,206052,2,,1,,1,,,,,,,,,4,1,1,1,1,1,5,5,5,1,9,,5,7,1,2,7,1,1,1,5,5,2,1,2,6,5,6,7,1,2,7,7,6,7,1,5,5,1,7,6,3,5,2,7,7,1,5,5,5,1,3,,2,,,,,,5,1,,,,,,,,,,3,3,3,1,1,3,2,3,1,5,,,,,,,3,3,6,4,4,4,2,1,1,5,2,3,11,7,Vocational school,2,1,,,,,,,33.6309967,-112.0939026,-1
R_aXYEMRkkue3W5pP,Default Response Set,Anonymous,,,96.237.221.83,0,5/10/16 18:04,5/10/16 18:15,1,206021,2,,1,,,,,,,,,,1,4,2,1,1,2,1,5,5,5,2,9,,7,7,6,1,2,1,1,1,7,7,1,7,1,7,7,7,7,4,1,6,7,7,6,1,4,7,1,3,7,6,7,2,7,7,1,1,3,2,5,1,,1,,,,,,,,2,2,2,2,2,6,1,,,3,3,3,3,1,3,3,3,1,5,,,,,,,2,2,2,3,3,3,2,2,3,2,1,22,14,3,,2,1,,,,,,,42.33659363,-71.07260132,-1
R_2tLN0A9rUTCAdi5,Default Response Set,Anonymous,,,72.8.192.229,0,5/10/16 17:48,5/10/16 18:16,1,205865,2,,1,1,,,,,,,,,,4,3,2,2,3,2,5,5,5,3,9,,5,6,3,4,7,2,3,4,2,5,3,5,2,5,4,5,4,5,3,6,5,5,7,2,4,5,7,6,6,2,6,2,7,4,2,2,5,5,5,1,,2,,,,2,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,3,4,4,4,4,4,4,3,2,3,2,2,3,2,2,4,3,2,28,13,4,,2,1,,,,,,,42.67280579,-97.66169739,-1
R_576N626EaTmXatv,Default Response Set,Anonymous,,,174.49.154.33,0,5/10/16 18:01,5/10/16 18:16,1,205995,,,1,,,1,,,,,,,,4,2,1,3,3,2,5,5,3,3,9,,1,5,2,5,5,3,2,5,4,6,2,2,5,5,5,5,5,5,2,3,6,5,5,5,5,5,5,2,5,4,4,2,6,6,3,4,2,4,4,3,,2,,,,,,5,1,,,,,,,,,,2,1,2,1,1,1,1,1,1,4,2,2,2,2,3,2,2,2,2,2,2,2,2,3,1,3,3,39,19,2,,2,1,,,,,,,39.79679871,-76.99299622,-1
R_24AhNqSzRx7HqKN,Default Response Set,Anonymous,,,66.87.114.98,0,5/10/16 17:57,5/10/16 18:16,1,205956,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,2,9,,4,7,4,1,6,1,1,2,5,6,2,5,2,5,7,7,7,4,2,6,6,5,5,2,4,7,1,4,7,5,7,2,7,7,2,5,4,5,5,2,,4,,,,3,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,1,1,1,1,1,1,2,2,2,1,,23,16,3,,2,1,,,,,,,42.28120422,-83.17949677,-1
R_2ibbVElvCcttpaZ,Default Response Set,Anonymous,,,172.127.123.74,0,5/10/16 17:44,5/10/16 18:16,1,205826,2,,1,,,,,,,,,,1,4,2,1,1,2,1,5,5,5,3,9,,5,6,6,6,5,6,5,6,5,6,6,5,5,4,6,5,5,5,6,6,6,6,6,5,6,6,6,5,6,5,5,2,6,6,6,6,6,5,6,1,,4,,,,,,3,1,,,,,,,,,,2,1,2,1,1,2,1,1,1,2,2,2,4,3,3,3,3,2,2,2,2,2,2,3,5,4,3,45,18,3,,2,1,,,,,,,32.88130188,-97.36219788,-1
R_0xD4T6bth8v9lfn,Default Response Set,Anonymous,,,75.25.57.152,0,5/10/16 18:05,5/10/16 18:17,1,206041,2,,1,,1,,,,,,,,,2,3,3,3,3,5,5,5,5,5,9,,,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,2,4,5,4,3,4,4,5,5,,1,,,,4,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,3,3,3,3,3,4,2,4,5,4,1,14,5,2,,2,1,,,,,,,41.89169312,-87.93589783,-1
R_e59RMUikF1k39gF,Default Response Set,Anonymous,,,67.166.32.195,0,5/10/16 18:04,5/10/16 18:17,1,206034,2,,1,,,,,,,,,,1,4,1,1,1,2,3,5,5,5,3,9,,6,6,3,2,6,1,3,3,6,4,1,6,4,4,5,4,6,6,3,6,6,5,7,3,2,6,1,3,6,4,6,2,7,7,3,2,4,6,6,2,,4,,7,1,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,1,5,,,,,,,1,1,3,2,4,1,2,1,4,2,1,48,10,4,,2,1,,,,,,,40.01499939,-105.2705994,-1
R_00WDNPxX8jzQU3H,Default Response Set,Anonymous,,,23.112.33.38,0,5/10/16 17:54,5/10/16 18:17,1,205925,2,,1,,,,,,,,,,1,4,1,1,1,1,3,5,5,5,2,9,,6,5,1,3,7,2,1,2,6,6,2,6,3,5,5,5,7,5,1,6,5,6,7,1,5,5,5,6,5,3,5,2,6,7,5,3,5,5,5,3,,4,,,,5,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,1,7,7,7,7,7,7,3,3,3,4,3,3,2,3,5,2,1,45,18,3,,2,,,,,,1,,30.3999939,-97.75279999,-1
R_6PSoPEyde7wGopT,Default Response Set,Anonymous,,,107.142.125.251,0,5/10/16 18:06,5/10/16 18:17,1,206049,,,1,,,,,,,,,,1,4,2,1,1,2,2,5,5,5,4,9,,6,7,2,2,5,2,2,2,5,6,1,3,3,6,4,6,7,5,1,6,6,6,4,2,5,6,2,2,6,2,6,2,6,6,2,2,2,5,3,1,,2,,,,,,5,1,,,,,,,,,,2,2,2,2,1,2,3,1,1,5,,,,,,,2,2,2,3,2,2,2,1,5,3,2,36,15,4,,2,1,,,,,,,39.95480347,-82.76930237,-1
R_8HSAlcRQatimDTT,Default Response Set,Anonymous,,,45.37.198.2,0,5/10/16 17:40,5/10/16 18:18,1,205783,2,,1,,1,,,,,,,,,4,3,1,1,2,3,5,5,5,3,9,,3,3,4,4,3,6,4,4,3,3,6,2,5,3,3,3,5,5,2,5,2,2,3,3,2,5,7,5,4,2,3,2,2,4,6,2,3,6,6,1,,1,,,,1,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,3,2,2,6,2,2,3,2,2,2,2,2,2,2,3,3,4,3,34,14,5,,2,1,,,,,,,35.97669983,-78.55439758,-1
R_40gxAs7d27JvRjf,Default Response Set,Anonymous,,,108.194.200.239,0,5/10/16 18:06,5/10/16 18:18,1,206053,2,,1,,,,,,,,,,1,4,1,1,1,5,1,5,5,5,1,9,,7,6,7,7,7,7,6,6,7,5,7,7,4,6,6,7,6,5,7,7,7,7,7,7,7,6,4,6,7,7,6,2,6,7,6,1,7,7,7,1,,1,,,,,,3,1,,,,,,,,,,2,1,2,1,1,2,1,2,2,5,,,,,,,1,1,1,1,1,1,2,3,3,6,5,19,16,2,,2,1,,,,,,,29.4519043,-90.61589813,-1
R_3kPIoujkoQqwpZH,Default Response Set,Anonymous,,,172.58.33.100,0,5/10/16 18:03,5/10/16 18:18,1,206017,2,,1,,,,,,,,1,,,4,3,1,1,2,2,5,5,5,3,9,,3,6,2,5,7,4,1,3,5,6,5,3,3,5,5,6,7,5,2,7,6,7,7,6,3,5,1,5,5,2,6,2,6,7,2,4,2,5,4,1,,2,,5,1,,,,,,,,,,,,,,2,2,2,2,1,1,1,1,1,3,6,4,7,6,6,7,2,1,4,2,2,2,2,3,2,5,4,5,16,4,,2,1,,,,,,,37.54829407,-121.9886017,-1
R_eRQi2vEiYzQCfY1,Default Response Set,Anonymous,,,32.211.14.22,0,5/10/16 18:07,5/10/16 18:19,1,206060,2,,1,,,,,,,,,,1,5,1,1,3,2,3,5,5,5,3,9,,4,4,3,3,1,6,2,3,4,3,4,5,5,6,7,6,5,5,3,1,4,3,5,2,2,6,4,3,7,1,6,2,1,7,5,,5,6,2,1,,4,,5,1,,,,,,,,,,,,,,2,1,3,3,1,3,1,3,3,5,,,,,,,6,4,6,5,5,3,1,6,1,2,1,7,23,7,Some college,1,1,,,,,,,41.53720093,-72.78009796,-1
R_5uNfzv7q5ZJBB6B,Default Response Set,Anonymous,,,208.54.36.136,0,5/10/16 18:06,5/10/16 18:19,1,206046,2,,1,,1,,,,,,,,,4,3,3,2,2,3,5,5,5,5,9,,7,5,2,3,6,4,1,2,6,5,3,4,2,5,7,6,7,6,,,,,,,,7,2,5,7,2,7,2,6,7,5,2,5,6,6,1,,4,,3,1,,,,,,,,,,,,,,2,2,2,1,1,2,2,1,1,3,7,6,7,7,7,7,2,2,3,3,2,2,1,1,3,2,1,39,20,4,,1,1,,,,,,,41.86849976,-71.39279938,-1
R_5sWZijpCI0ZWuVL,Default Response Set,Anonymous,,,99.198.187.192,0,5/10/16 17:57,5/10/16 18:19,1,205959,2,,1,,,,,,,,,,1,4,1,1,2,1,2,5,5,5,4,9,,5,5,5,3,3,3,2,3,5,5,5,2,4,5,5,5,3,6,4,4,5,4,3,3,2,5,4,5,5,3,5,2,5,5,5,5,3,6,4,7,Aldi,3,,,,,,,,2,2,3,2,2,3,1,,,2,2,2,2,1,2,2,1,1,3,7,7,7,7,7,7,3,3,3,3,3,3,1,1,6,3,2,17,15,5,,2,1,,,,,,,39.09190369,-94.60289764,-1
R_3DlnFpBjvFuk5ZX,Default Response Set,Anonymous,,,66.87.118.214,0,5/10/16 18:01,5/10/16 18:20,1,205991,2,,1,,,,,,,,,,1,4,3,2,3,2,3,5,5,5,3,9,,7,7,2,2,7,1,3,3,5,6,4,4,4,4,4,4,7,5,2,7,4,5,7,3,4,5,1,3,7,6,6,2,6,7,4,3,2,7,3,1,,3,,,,,,1,1,,,,,,,,,,2,2,2,1,1,1,2,1,1,3,6,6,6,6,5,7,3,3,4,3,2,4,1,1,5,3,1,5,19,3,,2,1,,,,,,,37.59629822,-122.0657043,-1
R_cLT2yIpAbEPGgrb,Default Response Set,Anonymous,,,50.135.71.186,0,5/10/16 18:04,5/10/16 18:25,1,206030,2,,1,,,,,,,,,,1,4,3,1,2,3,2,5,5,5,4,9,,3,5,5,3,6,3,3,5,3,6,4,5,5,3,3,5,7,5,3,6,5,5,6,2,3,5,5,6,5,6,7,2,5,6,3,3,5,6,5,1,,3,,,,5,1,,,,,,,,,,,,2,3,3,3,1,3,3,1,1,5,,,,,,,3,2,5,3,4,3,2,3,1,2,2,49,19,3,,2,,1,,,,,,47.84350586,-122.1957016,-1
