V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Conrol
R_88uIc1fipRb5VPf,Default Response Set,Anonymous,,,62.159.101.17,0,09MAY16:03:45:00,09MAY16:03:57:00,1,402293,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,2,5,5,5,2,4,,5,5,3,3,7,5,1,3,2,5,7,7,3,5,5,5,5,5,3,7,5,5,7,5,3,5,5,3,5,5,5,2,6,5,5,3,3,6,6,4,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,3,3,3,4,3,2,1,4,1,0,15,5,51,9,-1,5,7,5,5,5,3,65,5,5,27,69,33,-7.56571,0.123453,-2.70297,1.38252,-2.650403741,0.043247797,-0.946898811,0.484321522,0,0,1,0,0
R_8bNLdTX657DdCmx,Default Response Set,Anonymous,,,149.172.141.1,0,09MAY16:03:54:00,09MAY16:04:02:00,1,402298,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,1,1,5,5,5,5,3,4,,6,6,2,2,6,2,6,2,2,6,2,6,2,6,6,6,6,6,6,6,6,6,6,6,2,6,6,2,6,2,6,2,2,6,2,2,2,6,6,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,4,2,1,13,3,49.09669495,8.489593506,-1,6,2,6,6,2,2,66,6,6,30,58,26,-2.36558,1.35148,1.28982,2.07247,-0.82870505,0.473447654,0.451847051,0.726023366,0,0,1,0,0
R_3F31wUPbbDhRGsZ,Default Response Set,Anonymous,,,5.28.126.156,0,09MAY16:04:07:00,09MAY16:04:18:00,1,402303,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,5,5,5,5,1,4,,7,7,3,1,7,7,1,1,6,7,7,6,2,7,7,6,7,3,2,6,7,7,7,6,5,7,7,2,7,4,7,2,7,7,5,5,5,4,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,1,4,3,15,2,52.51669312,13.3999939,-1,7,7,7,6,6,2,83,3,3,17,91,30,-5.72517,0.314208,-4.91714,0.922432,-2.005629609,0.110072691,-1.722562225,0.323144454,0,0,1,0,0
R_5q0ABDyGAvVjAZ7,Default Response Set,Anonymous,,,94.134.83.125,0,09MAY16:04:34:00,09MAY16:05:01:00,1,402308,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,3,5,5,5,1,4,,7,7,2,7,7,2,5,5,6,4,3,6,6,6,7,7,7,7,1,7,7,7,4,4,7,7,3,2,5,5,7,2,5,6,2,5,4,5,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,5,2,1,12,2,51.48240662,6.97479248,-1,1,3,3,2,7,4,63,3,1,21,70,29,-5.76073,4.05675,-3.67823,-0.459421,-2.018086914,1.421152196,-1.288549859,-0.160943406,0,0,1,0,0
R_41mkqXzLaql9n5r,Default Response Set,Anonymous,,,94.216.74.149,0,09MAY16:05:13:00,09MAY16:05:25:00,1,402319,2,0,1,,0,1,0,0,,1,0,0,0,3,3,2,2,3,5,5,5,5,3,4,,4,1,3,3,6,5,3,3,4,5,2,5,3,5,5,5,7,4,3,6,6,6,6,3,4,5,7,3,5,2,6,2,4,6,6,3,4,5,5,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,3,1,5,0,0,0,0,0,0,4,3,4,3,3,3,2,1,5,2,1,7,2,48.1499939,11.58329773,-1,5,5,5,5,5,5,66,5,4,23,68,25,-5.71848,-1.84694,-4.4638,0.698129,-2.003285982,-0.647016167,-1.563749102,0.244567095,0,0,1,0,0
R_e3rQAwSm1spGTLT,Default Response Set,Anonymous,,,212.42.244.24,0,09MAY16:05:30:00,09MAY16:05:48:00,1,402323,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,3,3,5,5,5,3,4,,6,5,3,4,7,3,3,4,4,3,5,6,4,5,5,5,6,4,4,6,5,5,7,4,4,5,6,3,4,7,5,2,5,5,5,4,5,6,4,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,5,3,4,4,4,4,2,1,3,1,0,9,2,52.51669312,13.3999939,-1,4,5,4,4,4,4,57,4,4,22,71,33,-6.93026,-0.739822,-4.39784,1.18598,-2.427794223,-0.259172899,-1.540642133,0.415470039,0,0,1,0,0
R_6EkD3ueUsY5UUap,Default Response Set,Anonymous,,,87.157.171.14,0,09MAY16:06:15:00,09MAY16:06:26:00,1,402337,2,0,1,,0,0,0,0,,1,0,0,0,4,2,1,2,2,1,5,5,5,4,4,,5,6,3,4,7,4,2,1,4,6,5,5,6,7,5,7,3,2,4,6,7,6,6,4,5,5,4,2,3,1,4,2,5,7,4,4,2,4,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,3,4,3,4,2,2,1,4,3,2,12,2,52.08189392,11.58610535,-1,4,6,7,2,4,4,64,4,3,18,67,25,-6.52199,-4.91282,-4.75213,0.594967,-2.284769929,-1.721048852,-1.664756266,0.208427598,0,0,1,0,0
R_1RMXcUVDX15tEON,Default Response Set,Anonymous,,,217.115.75.19,0,09MAY16:04:31:00,09MAY16:06:33:00,1,402306,1,1,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,5,5,5,5,3,4,,3,7,4,3,5,7,2,2,5,3,6,5,4,3,5,5,7,3,1,5,5,5,4,3,6,6,6,5,6,5,6,2,7,5,7,6,5,2,4,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,3,2,2,1,5,0,0,0,0,0,0,2,3,3,3,3,4,2,1,5,2,1,20,5,48.1499939,11.58329773,-1,5,6,6,4,7,5,67,2,2,13,84,24,-5.45485,-1.91261,-1.54728,1.3523,-1.91093167,-0.670021545,-0.542039901,0.473734914,0,0,1,0,0
R_8q9M3DU66z2mmLH,Default Response Set,Anonymous,,,84.129.220.32,0,09MAY16:06:54:00,09MAY16:07:03:00,1,402348,2,0,1,,0,0,0,0,,,0,0,1,7,2,2,2,1,1,5,5,5,4,4,,6,7,5,4,7,4,5,5,6,6,1,4,3,6,6,5,6,4,4,7,6,5,7,4,4,5,5,6,4,4,4,2,6,7,4,4,5,4,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,2,3,2,3,1,5,0,0,0,0,0,0,4,4,3,4,4,3,2,5,1,1,0,42,2,52.27890015,10.54269409,-1,4,3,3,5,4,4,59,4,4,20,79,29,-6.55921,-2.42949,-3.4411,-0.22852,-2.297808761,-0.851093868,-1.205478972,-0.08005465,0,0,1,0,0
R_ekrCzMPi2DO66s5,Default Response Set,Anonymous,,,79.219.144.12,0,09MAY16:07:10:00,09MAY16:07:21:00,1,402352,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,1,2,5,5,5,4,4,,5,6,5,5,7,6,5,5,3,4,6,6,3,3,5,5,7,5,6,7,7,6,5,4,4,5,7,1,6,6,6,2,6,7,5,3,5,5,6,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,4,2,3,2,1,1,2,1,4,1,0,17,5,49.3500061,7.050003052,-1,3,3,3,5,2,4,54,5,4,25,82,31,-7.12042,1.74693,-1.93582,1.38981,-2.494410678,0.611980873,-0.678152423,0.486875339,0,0,1,0,0
R_blqvdOX0OLkp1dP,Default Response Set,Anonymous,,,77.80.1.58,0,09MAY16:04:29:00,09MAY16:07:35:00,1,800429,1,1,1,,1,0,0,0,,,0,0,0,3,2,1,2,1,3,5,5,5,2,2,,3,5,4,4,7,4,1,3,2,4,4,7,5,7,6,7,6,6,4,6,3,3,6,4,1,6,4,1,6,5,5,2,5,3,4,1,2,6,7,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,1,11,5,48.19999695,16.36669922,-1,4,7,5,3,4,4,68,7,7,33,53,31,-0.749951,-1.22405,-0.278382,0.0549525,-0.26272127,-0.428806642,-0.097522201,0.019250845,0,0,1,0,0
R_3h3vcKeFPQgoaCp,Default Response Set,Anonymous,,,217.224.49.23,0,09MAY16:07:30:00,09MAY16:07:41:00,1,402359,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,1,3,5,5,5,1,4,,5,6,4,4,6,6,3,3,4,5,5,5,4,6,6,3,6,5,4,7,6,6,6,4,3,5,4,2,5,7,6,2,5,4,6,3,4,6,3,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,1,1,5,0,0,0,0,0,0,4,3,3,3,2,3,2,1,2,3,1,9,2,48.03329468,9.833297729,-1,4,5,5,4,4,4,62,5,5,24,73,31,-2.29928,1.00879,-1.95301,0.819864,-0.805478972,0.353397208,-0.684174388,0.287213046,0,0,1,0,0
R_3sK3kc6mXMfIVOB,Default Response Set,Anonymous,,,57.90.33.196,0,09MAY16:07:38:00,09MAY16:07:46:00,1,800441,2,0,1,,0,0,0,0,,1,0,0,0,4,1,1,1,2,2,5,5,5,2,2,,7,7,6,1,7,6,1,1,7,7,7,3,1,7,7,7,7,1,2,5,7,7,6,1,7,7,7,2,7,4,7,2,7,1,7,7,7,1,1,1,,,,0,0,6,1,0,0,0,0,0,0,0,0,0,2,3,2,3,1,3,3,1,1,5,0,0,0,0,0,0,2,3,3,4,4,4,1,1,2,4,3,14,2,48.19999695,16.36669922,-1,7,7,7,7,6,7,90,1,1,5,92,25,-5.84935,-0.367087,-3.31367,-0.159581,-2.049132087,-0.128597152,-1.16083796,-0.055904083,0,0,1,0,0
R_2bHYCIvGdHM1V77,Default Response Set,Anonymous,,,80.109.208.11,0,09MAY16:07:56:00,09MAY16:08:07:00,1,800443,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,3,1,3,5,5,5,3,2,,6,7,7,5,2,6,2,2,4,7,7,6,4,6,6,7,5,5,2,3,7,7,6,1,3,6,6,3,6,2,5,2,7,5,2,3,5,5,5,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,1,1,4,7,5,7,6,6,7,3,2,2,1,2,4,1,5,4,2,1,58,3,47.1157074,15.59010315,-1,3,6,6,4,6,7,75,5,5,25,84,19,-6.99005,0.182131,-0.120984,0.890841,-2.448739731,0.063803752,-0.042382862,0.31207756,0,0,1,0,0
R_6Kfs5pvPLh9ymqN,Default Response Set,Anonymous,,,193.27.50.81,0,09MAY16:08:10:00,09MAY16:08:19:00,1,402372,2,0,1,1,0,0,0,0,,,0,0,0,4,3,1,1,1,5,5,5,5,3,4,,5,7,7,2,7,6,2,6,5,5,7,7,3,6,5,6,7,6,3,7,7,7,7,0,2,3,6,1,4,1,4,2,6,6,6,2,7,6,7,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,1,2,3,4,3,3,4,4,4,7,7,7,7,7,7,2,1,2,2,1,10,4,51,9,-1,6,6,2,5,5,8,65,6,6,31,90,29,-3.35294,2.20002,-1.55486,1.94577,-1.174594945,0.770706416,-0.544695311,0.681638087,0,0,1,0,0
R_3aQyKwGnPhjVbrT,Default Response Set,Anonymous,,,46.189.72.171,0,09MAY16:08:42:00,09MAY16:08:57:00,1,402381,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,1,2,5,5,5,2,4,,6,5,3,5,6,5,3,5,4,5,5,6,4,3,5,5,5,5,5,6,5,5,6,5,3,3,5,3,5,6,4,2,5,6,5,2,3,6,6,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,3,3,3,2,3,3,3,4,4,3,4,5,4,4,3,4,4,4,4,3,2,4,1,2,1,7,1,51.479599,11.93699646,-1,3,5,3,4,3,3,51,6,5,28,70,30,-2.47584,-1.63134,-2.00757,-0.735519,-0.867331103,-0.571487625,-0.703287734,-0.257665481,0,0,1,0,0
R_dmbN1wu0dYh1ZUF,Default Response Set,Anonymous,,,95.90.209.241,0,09MAY16:09:37:00,09MAY16:09:46:00,1,402399,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,3,2,3,5,5,5,3,4,,6,6,4,3,7,5,4,3,6,5,7,7,3,4,4,5,7,4,4,7,6,3,6,3,4,5,4,3,6,5,5,2,7,4,5,4,3,3,1,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,3,2,2,2,3,1,1,4,4,5,4,5,4,3,2,3,3,3,3,3,2,7,1,3,1,5,3,51.34199524,12.375,-1,5,4,5,5,4,5,62,4,4,16,76,32,-1.73913,-0.123205,-0.570873,0.0728791,-0.609248393,-0.043160919,-0.199987038,0.025530854,0,0,1,0,0
R_3z9byoEsdCqkCKV,Default Response Set,Anonymous,,,80.153.77.249,0,09MAY16:10:15:00,09MAY16:10:21:00,1,402408,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,1,5,5,5,4,4,,6,6,3,6,6,4,4,5,5,4,3,6,5,4,4,5,7,6,5,6,6,5,6,6,3,5,3,2,6,5,5,2,6,6,3,2,3,6,5,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,3,3,1,5,0,0,0,0,0,0,3,3,3,3,3,4,2,1,3,1,0,12,2,51,9,-1,2,4,3,3,3,2,50,6,5,28,68,29,-6.77313,-4.07272,-1.7832,0.418606,-2.37274877,-1.426746773,-0.624686903,0.146645181,0,0,1,0,0
R_eyXD6oKkBPUwdIV,Default Response Set,Anonymous,,,89.12.201.42,0,09MAY16:10:53:00,09MAY16:11:05:00,1,402414,2,0,1,,0,1,0,0,,,0,0,0,4,3,1,1,2,3,5,5,5,3,4,,6,7,6,4,6,6,2,2,5,2,7,6,4,5,5,5,6,4,4,6,3,7,6,4,4,5,6,2,5,5,5,2,6,6,6,3,5,5,3,1,,,,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,2,3,3,4,3,3,2,1,1,1,0,14,3,49.89720154,8.680892944,-1,4,6,6,4,4,4,60,5,4,21,84,29,-5.09416,-4.47212,-4.14281,-0.0404878,-1.784575502,-1.566663747,-1.451300555,-0.014183602,0,0,1,0,0
R_7UNPJMV1jKsYFPn,Default Response Set,Anonymous,,,188.108.94.11,0,09MAY16:11:52:00,09MAY16:12:05:00,1,402421,2,0,1,,0,0,0,0,,1,0,0,0,4,2,1,1,1,1,5,5,5,2,4,,6,6,5,5,6,6,3,4,4,4,6,5,4,2,4,2,7,5,3,6,6,5,4,3,5,3,4,3,5,4,4,2,6,6,6,5,5,4,5,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,1,2,5,0,0,0,0,0,0,3,2,3,2,2,2,2,1,5,2,1,18,4,53.55000305,10,-1,3,5,4,4,5,5,50,3,3,20,81,25,-5.92381,2.9358,-5.13191,1.21871,-2.075216759,1.02846333,-1.797800004,0.426935944,0,0,1,0,0
R_bpzBwnf0yBpymEd,Default Response Set,Anonymous,,,95.91.206.192,0,09MAY16:13:45:00,09MAY16:13:56:00,1,402429,2,0,1,,0,0,0,0,,,0,0,1,7,1,1,1,1,2,5,5,5,3,4,,6,6,6,2,2,6,2,4,6,6,2,5,0,5,6,6,6,3,6,2,6,6,6,3,3,6,2,2,6,3,0,2,6,6,6,6,6,3,5,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,5,2,2,1,49,1,49.40220642,6.970596313,-1,6,6,4,8,2,5,66,2,5,18,78,18,-1.69137,-0.232196,-0.666419,1.24044,-0.592517209,-0.081342418,-0.233458514,0.434548353,0,0,1,0,0
R_2gzjkozST9lK9Ex,Default Response Set,Anonymous,,,146.52.204.21,0,09MAY16:14:00:00,09MAY16:14:13:00,1,402439,2,0,1,,0,0,0,0,,,0,1,0,4,3,1,2,1,3,5,5,5,3,4,,6,7,3,2,6,6,1,2,7,6,6,5,3,6,7,7,7,5,3,5,7,6,6,2,6,6,6,6,5,3,6,2,6,4,5,1,5,5,7,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,5,0,0,0,0,0,0,2,1,1,2,2,3,2,1,4,2,1,11,4,50.87820435,12.08239746,-1,6,7,6,5,5,6,78,7,2,26,87,25,-2.09472,0.225682,-4.6305,1.51085,-0.73381794,0.079060447,-1.622147098,0.52927782,0,0,1,0,0
R_cAp03PA9BIXXKQd,Default Response Set,Anonymous,,,217.244.142.1,0,09MAY16:14:45:00,09MAY16:14:59:00,1,402445,2,0,1,,0,0,0,0,,,0,0,1,2,1,1,2,1,2,5,5,5,3,4,,4,7,4,3,5,5,2,4,6,5,6,3,3,5,5,5,7,3,3,6,5,6,4,4,4,4,7,3,5,3,4,2,6,6,6,5,4,5,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,3,7,7,7,7,7,7,2,2,2,3,2,2,2,4,2,2,1,5,1,52.51669312,13.3999939,-1,5,6,4,5,5,4,62,3,4,19,82,21,-6.94769,-0.618871,-1.59535,1.45025,-2.433900264,-0.216801597,-0.558879683,0.508048554,0,0,1,0,0
R_d1qWNrpzv3JfDDL,Default Response Set,Anonymous,,,78.132.114.11,0,09MAY16:15:00:00,09MAY16:15:09:00,1,800451,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,3,3,5,5,5,5,3,2,,7,7,6,2,5,7,1,4,7,6,4,3,2,3,4,5,2,6,5,3,3,5,4,4,3,6,7,4,6,5,7,2,7,7,6,4,4,3,4,6,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,2,3,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,2,1,1,3,1,0,12,2,48.19999695,16.36669922,-1,6,7,4,6,3,4,67,4,5,22,83,20,-5.45701,-2.50574,-4.53017,0.21707,-1.911688357,-0.877805609,-1.586999702,0.076043509,0,0,1,0,0
R_dcElZucUm04sAVT,Default Response Set,Anonymous,,,62.116.59.133,0,09MAY16:15:57:00,09MAY16:16:04:00,1,800461,2,0,1,,1,0,0,0,,,0,0,0,4,2,2,1,2,3,5,5,5,3,2,,7,7,7,2,7,6,1,1,7,7,7,6,2,7,7,7,7,3,1,7,7,7,7,4,5,7,7,6,7,6,7,2,7,7,7,2,7,5,1,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,2,7,7,7,7,7,7,6,4,3,3,5,4,2,4,2,2,1,11,3,47.7993927,13.04400635,-1,6,7,7,6,7,4,86,6,3,18,103,33,-5.07343,2.1509,-0.590001,0.46614,-1.777313412,0.7534988,-0.206687919,0.163297192,0,0,1,0,0
R_9HOym03QzeFDWWF,Default Response Set,Anonymous,,,146.0.108.193,0,09MAY16:16:00:00,09MAY16:16:09:00,1,402454,2,0,1,,0,0,0,0,,,0,0,1,8,1,4,2,3,3,5,5,5,3,4,,5,6,2,4,6,4,2,3,4,5,4,5,4,5,0,7,7,5,4,5,6,5,6,4,1,5,4,3,5,4,5,2,4,5,5,2,2,6,5,1,,,,0,0,6,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,2,2,3,7,7,7,7,7,7,1,1,1,1,1,1,1,5,1,1,0,57,2,51.15029907,14.9828949,-1,4,6,5,4,4,4,59,6,7,29,66,26,-5.32176,1.73913,-1.33661,1.06865,-1.864307859,0.609248393,-0.468238426,0.374367238,0,0,1,0,0
R_eL2xlc8tGCKhf6J,Default Response Set,Anonymous,,,192.164.23.12,0,09MAY16:15:58:00,09MAY16:16:09:00,1,800466,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,1,5,5,5,3,2,,5,6,4,5,7,5,3,3,4,4,5,6,4,6,7,6,7,4,3,7,6,5,6,6,4,5,6,2,5,3,6,2,5,4,5,3,3,6,6,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,2,3,2,3,2,2,1,3,2,1,11,2,48.1000061,13.25,-1,3,5,5,4,5,2,63,5,4,25,72,29,-6.19183,0.310058,-2.40696,1.0937,-2.169108966,0.108618872,-0.843201205,0.383142702,0,0,1,0,0
R_ex7od13oXgAzIZn,Default Response Set,Anonymous,,,84.114.54.97,0,09MAY16:16:03:00,09MAY16:16:11:00,1,800483,0,0,1,,0,0,0,0,,,0,0,1,7,1,1,3,1,2,5,5,5,3,2,,6,6,5,2,4,6,1,1,6,7,7,2,2,6,7,7,7,3,2,4,7,7,4,3,4,6,4,5,7,4,6,2,7,7,7,5,7,2,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,6,6,6,6,6,6,3,3,3,3,3,3,1,5,3,2,1,43,2,48.21670532,16.3500061,-1,6,7,7,6,6,5,83,3,4,16,94,18,-5.71657,-3.95322,-4.61428,0.426692,-2.002616875,-1.384883782,-1.616464942,0.149477851,0,0,1,0,0
R_bC28R9HVaC06l0h,Default Response Set,Anonymous,,,178.165.129.1,0,09MAY16:16:04:00,09MAY16:16:20:00,1,800484,2,0,0,,0,0,0,1,,,0,0,0,7,1,1,1,1,0,2,5,5,3,2,,1,1,3,4,7,1,4,4,4,5,1,7,3,3,5,5,6,6,7,7,1,3,7,5,1,6,6,1,5,6,2,2,1,6,3,2,3,7,7,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,3,5,2,2,4,4,3,2,2,3,3,1,1,2,2,3,2,1,47,4,48.19999695,16.36669922,-1,4,4,4,5,1,3,52,6,7,33,41,34,-4.27072,0.388246,1.0049,1.00726,-1.49610972,0.136009529,0.352034471,0.352861222,0,0,1,0,0
R_e4mDTtgzsPJXlBj,Default Response Set,Anonymous,,,89.144.233.18,0,09MAY16:16:07:00,09MAY16:16:22:00,1,800495,0,0,1,1,1,1,0,0,,1,1,1,0,4,2,3,2,2,1,5,5,5,3,2,,7,6,2,2,7,5,1,3,5,5,7,7,4,7,4,7,7,2,2,7,7,2,6,7,5,3,7,1,4,7,5,2,7,7,1,3,2,3,5,4,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,3,2,4,4,4,4,5,4,4,2,3,4,2,2,2,2,6,1,1,0,16,2,48.19999695,16.36669922,-1,6,7,5,4,6,1,64,5,3,18,73,34,-5.74414,-1.94531,-4.82889,0.404145,-2.01227514,-0.68147694,-1.691646669,0.141579233,0,0,1,0,0
R_3EtHspCiM7Q68O9,Default Response Set,Anonymous,,,178.115.129.1,0,09MAY16:16:16:00,09MAY16:16:24:00,1,800517,2,0,1,,0,1,0,0,,,0,0,0,5,1,1,1,1,2,5,5,3,1,2,,7,6,1,3,4,3,2,3,5,3,4,5,4,4,3,7,6,4,5,5,5,5,6,6,3,3,3,2,4,5,4,2,4,5,5,5,3,5,6,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,2,2,5,0,0,0,0,0,0,4,4,3,6,4,4,2,2,1,1,0,25,3,48.19999695,16.36669922,-1,5,6,5,4,3,2,53,3,5,23,64,25,-2.08374,-0.166147,-0.12066,0.56214,-0.729971449,-0.05820427,-0.042269359,0.196927712,0,0,1,0,0
R_eEFMeZ5WOgrwkVD,Default Response Set,Anonymous,,,213.162.68.13,0,09MAY16:16:01:00,09MAY16:16:27:00,1,800474,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,3,2,,0,0,8,0,0,8,4,5,4,5,5,6,6,7,3,6,7,6,5,7,5,6,4,5,4,2,7,1,1,6,4,2,6,7,7,3,3,6,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,1,1,3,5,0,0,0,0,0,0,3,2,1,1,4,1,2,1,3,2,1,17,3,48.19999695,16.36669922,-1,8,4,3,2,3,3,51,5,4,26,74,23,-3.39238,1.67328,-3.19105,0.568497,-1.188411483,0.586179958,-1.117881978,0.199154683,0,0,1,0,0
R_5BANVV73PWDIV6d,Default Response Set,Anonymous,,,146.52.236.17,0,09MAY16:16:23:00,09MAY16:16:31:00,1,402455,2,0,1,,0,0,0,0,,,0,0,1,7,3,3,2,3,2,5,5,5,4,4,,7,7,6,4,6,6,2,3,5,7,5,4,2,7,7,7,7,4,3,4,7,6,5,1,3,6,7,3,6,1,6,2,6,7,6,2,4,6,4,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,1,1,0,43,2,49.45410156,11.07679749,-1,4,6,5,6,5,7,79,6,5,25,89,20,-5.99876,-4.88462,-3.81805,0.223072,-2.101473087,-1.711169887,-1.33753131,0.078146118,0,0,1,0,0
R_2rePLafT4CZtRVH,Default Response Set,Anonymous,,,79.212.24.128,0,09MAY16:16:27:00,09MAY16:16:39:00,1,402464,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,3,4,,5,7,6,4,7,7,2,4,6,6,7,6,4,5,5,6,7,4,3,7,7,6,7,3,4,5,7,2,5,5,5,2,4,7,7,4,7,5,3,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,2,3,3,1,3,3,3,5,0,0,0,0,0,0,3,4,6,6,7,6,2,2,2,2,1,14,2,52.51669312,13.3999939,-1,4,6,4,4,5,5,65,4,4,20,92,32,-4.61212,0.656562,-4.43267,-0.952852,-1.615708255,0.23000543,-1.552843706,-0.333801125,0,0,1,0,0
