V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_e9bx5xgBul1weEt,Default Response Set,Anonymous,,,80.146.245.99,0,09MAY16:04:05:00,09MAY16:04:13:00,1,402301,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,4,1,4,5,5,5,4,4,,5,6,3,3,4,4,3,5,5,5,3,5,4,5,6,5,5,5,3,4,6,5,5,5,3,5,4,3,5,3,5,2,5,5,4,2,3,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,2,1,1,1,2,5,0,0,0,0,0,0,4,2,3,3,3,2,2,1,4,2,1,13,3,50.38330078,12.31669617,-1,5,5,3,4,5,3,61,6,5,26,66,21,0.309194,4.3642,-0.875047,0.366557,1.459120422,-0.29256197,0.122554146,0.487840247,0,0,0,0,1
R_51hZFekj1QBXZ7n,Default Response Set,Anonymous,,,143.205.186.2,0,09MAY16:04:12:00,09MAY16:04:20:00,1,800427,0,0,1,1,0,0,0,0,,,0,0,0,3,1,1,3,1,4,5,5,5,2,2,,6,6,3,5,7,4,5,6,6,6,3,7,5,6,6,6,7,5,2,7,7,6,7,2,6,5,3,1,5,7,6,2,5,7,3,2,3,7,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,1,2,2,3,4,3,2,4,1,4,1,6,3,46.58729553,14.4006958,-1,3,3,2,3,6,6,63,6,2,26,70,35,-4.06615,1.81974,-2.99364,-0.191874,0.608409284,-1.000889341,-0.06415088,0.203414695,0,0,0,0,1
R_0PozgWfb98PfFm5,Default Response Set,Anonymous,,,80.122.194.12,0,09MAY16:03:35:00,09MAY16:04:30:00,1,800422,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,2,1,4,5,5,2,2,,5,6,3,5,5,5,2,4,6,6,6,6,4,6,5,6,7,4,4,5,5,5,6,4,3,5,5,3,4,3,5,2,6,6,5,3,3,5,2,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,1,3,3,1,1,5,0,0,0,0,0,0,3,3,3,3,2,2,2,4,3,4,1,6,3,46.68330383,14.11669922,-1,3,6,4,4,4,4,62,5,5,21,76,25,-4.71028,-0.536977,-1.90021,0.359059,-0.179532127,-0.635313509,0.120047275,-0.060024516,0,0,0,0,1
R_3q7S2PL2YcQaebz,Default Response Set,Anonymous,,,87.179.202.79,0,09MAY16:04:39:00,09MAY16:04:53:00,1,402310,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,3,5,5,5,1,4,,4,6,4,2,5,4,4,2,4,6,3,6,3,6,7,7,7,5,1,6,5,5,6,3,4,6,1,2,6,4,4,2,5,4,2,2,4,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,1,1,1,2,5,0,0,0,0,0,0,6,6,6,7,7,6,2,1,1,1,0,5,2,48.03430176,10.72489929,-1,6,4,6,5,7,5,75,6,4,26,60,27,-2.97772,2.75436,-1.27823,0.408727,0.920888806,-0.427361601,0.136653204,0.307888654,0,0,0,0,1
R_9ZIaCOClZ20Etbn,Default Response Set,Anonymous,,,95.90.215.1,0,09MAY16:04:51:00,09MAY16:04:57:00,1,402314,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,1,2,4,5,5,5,3,4,,6,7,3,4,7,5,1,7,6,6,4,6,4,6,7,7,7,5,3,7,7,6,5,5,2,7,6,1,6,5,7,2,6,6,4,1,4,7,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,1,3,2,1,1,4,7,7,6,6,6,6,2,2,3,3,3,2,2,2,1,3,1,11,2,50.86669922,12.08329773,-1,4,7,1,4,5,3,70,7,6,30,78,30,-5.00018,-0.643284,-2.54188,0.928074,-0.215074658,-0.849848545,0.310290941,-0.071907755,0,0,0,0,1
R_3q8fJbBRQwXFmG9,Default Response Set,Anonymous,,,217.234.240.1,0,09MAY16:05:10:00,09MAY16:05:16:00,1,402317,2,0,1,,0,1,0,0,,,0,0,0,8,2,1,1,1,3,5,5,5,3,4,,6,5,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,5,4,5,4,4,4,3,5,4,5,2,4,4,4,4,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,3,1,3,3,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,4,2,1,53,2,48.92129517,9.067901611,-1,4,4,4,4,3,3,52,4,4,20,64,24,-3.97821,-0.289137,-3.13188,-0.493821,-0.096669653,-1.047108306,-0.165103411,-0.032320394,0,0,0,0,1
R_3q7YatvNGWynQ21,Default Response Set,Anonymous,,,212.90.154.19,0,09MAY16:05:30:00,09MAY16:05:37:00,1,402324,2,0,1,,0,0,0,0,,,0,0,1,4,4,3,3,3,3,5,5,5,4,4,,7,6,3,4,7,4,3,5,7,3,7,4,6,1,5,1,7,5,3,7,5,6,7,5,4,5,4,2,5,1,4,2,6,6,4,4,3,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,2,2,1,12,2,52.92080688,9.248001099,-1,4,5,3,2,5,3,46,4,4,24,77,26,-1.97433,0.106646,-0.724516,1.24478,0.035655872,-0.242233649,0.416177975,0.011921134,0,0,0,0,1
R_9RFFamCoBbdWhSZ,Default Response Set,Anonymous,,,178.200.189.3,0,09MAY16:05:55:00,09MAY16:06:04:00,1,402331,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,1,1,2,5,5,5,3,4,,7,7,4,5,5,7,2,2,6,6,6,4,2,6,6,6,7,2,4,5,7,7,6,2,2,5,7,4,6,4,6,2,7,4,7,2,6,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,1,3,1,2,5,0,0,0,0,0,0,3,3,4,3,3,2,2,5,3,1,0,51,3,51,9,-1,3,6,6,6,4,6,72,6,6,23,93,24,-4.3563,3.58403,-0.453085,0.302388,1.198279494,-0.151483795,0.101099974,0.400631062,0,0,0,0,1
R_5nhO9QfzudnnCw5,Default Response Set,Anonymous,,,217.86.199.19,0,09MAY16:06:10:00,09MAY16:06:26:00,1,402334,2,0,1,,0,0,1,0,,,0,0,0,4,3,1,2,2,2,5,5,5,3,4,,7,7,5,2,5,7,1,3,1,5,7,6,4,5,6,7,7,3,4,5,6,6,6,4,4,5,6,2,7,5,5,2,7,7,6,4,7,5,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,2,2,2,1,2,4,7,7,7,7,7,7,3,3,3,3,3,3,2,1,3,1,0,11,2,51,9,-1,6,7,5,4,4,4,70,4,4,18,88,27,-4.63753,2.80042,0.438828,1.12325,0.936288441,0.14671713,0.375545808,0.313037346,0,0,0,0,1
R_9oXRzTWvA4NqPid,Default Response Set,Anonymous,,,91.6.83.203,0,09MAY16:06:44:00,09MAY16:06:56:00,1,402346,0,0,1,,0,0,0,0,,1,0,0,0,4,2,5,1,1,1,5,5,5,2,4,,5,5,2,5,7,5,2,4,3,2,5,6,6,5,6,5,5,5,3,7,5,5,7,3,4,5,6,2,4,7,5,2,5,6,6,2,2,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,2,1,1,1,1,5,0,0,0,0,0,0,6,5,4,5,4,3,2,1,2,1,0,10,2,47.71839905,10.3132019,-1,3,6,4,2,5,5,57,6,4,27,67,34,-1.44357,1.96258,-0.930742,0.747039,0.656166206,-0.311182957,0.249763957,0.219381676,0,0,0,0,1
R_9HsDn39QR2sAXZz,Default Response Set,Anonymous,,,88.152.241.32,0,09MAY16:07:11:00,09MAY16:07:17:00,1,402353,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,2,2,3,5,5,5,3,4,,7,7,6,5,6,6,3,4,6,5,5,4,2,6,5,5,7,4,3,6,5,5,4,4,4,5,5,3,5,4,6,2,6,6,6,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,3,2,1,3,1,2,5,0,0,0,0,0,0,4,4,4,4,3,3,2,6,4,2,1,19,3,51,9,-1,3,5,4,6,5,4,64,5,4,23,84,24,-4.49462,4.65682,-2.8653,-1.18966,1.556954577,-0.957980328,-0.397749233,0.520549979,0,0,0,0,1
R_b1naAJsY7Yliflz,Default Response Set,Anonymous,,,95.90.231.21,0,09MAY16:07:18:00,09MAY16:07:44:00,1,402355,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,1,4,,7,7,1,4,7,7,7,4,7,1,7,4,4,4,4,7,7,1,4,7,7,7,7,1,1,4,7,1,5,7,4,2,7,7,4,1,7,7,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,1,1,3,7,7,7,7,7,7,1,1,1,1,1,1,2,4,1,1,0,10,2,49.44250488,7.765899658,-1,4,1,4,4,4,7,53,7,7,29,90,32,-4.67323,0.502598,-0.490999,0.553489,0.168037901,-0.164159907,0.185052725,0.056181553,0,0,0,0,1
R_1OkOtrUsJKyCIq9,Default Response Set,Anonymous,,,91.119.147.13,0,09MAY16:07:27:00,09MAY16:07:54:00,1,800440,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,2,2,5,5,5,3,2,,6,5,3,4,7,5,2,3,3,3,6,6,4,4,4,5,4,5,4,7,5,5,7,4,4,5,4,1,5,6,5,2,5,5,3,3,3,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,4,2,2,2,2,4,1,1,0,9,3,46.61120605,13.83599854,-1,4,6,5,4,4,4,58,5,4,23,63,33,-0.86633,0.45923,-0.434518,0.943047,0.153538305,-0.14527613,0.315296993,0.051333779,0,0,0,0,1
R_4GYBIW9seTs3PdX,Default Response Set,Anonymous,,,93.83.107.38,0,09MAY16:07:56:00,09MAY16:08:06:00,1,800444,2,0,1,,0,0,0,0,,,0,0,1,8,2,2,2,1,3,5,5,5,3,2,,7,6,3,5,6,6,3,4,6,5,6,6,5,5,5,4,6,5,3,6,7,6,6,5,3,5,5,2,5,4,5,2,6,6,3,3,3,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,3,2,2,4,6,6,2,6,6,2,1,1,2,1,1,1,2,5,4,2,1,55,3,47.55000305,15.33329773,-1,3,5,4,3,5,3,57,5,5,25,78,28,-5.28016,2.24432,0.560108,0.703071,0.750362757,0.187265712,0.235063758,0.250875217,0,0,0,0,1
R_6hP7ap4Rwnt9kFf,Default Response Set,Anonymous,,,95.90.203.131,0,09MAY16:08:23:00,09MAY16:08:33:00,1,402375,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,2,5,5,5,3,4,,4,6,5,3,6,5,2,4,7,5,5,5,3,5,6,5,6,4,3,6,5,5,6,3,4,6,6,3,6,3,6,2,5,6,4,4,5,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,1,2,2,1,1,5,0,0,0,0,0,0,3,3,3,3,4,4,2,4,4,2,1,16,5,53.10360718,8.787506104,-1,5,6,4,5,5,5,69,4,4,20,77,26,-4.22128,-0.0540606,-0.204143,0.958472,-0.018074544,-0.06825288,0.320454166,-0.006043017,0,0,0,0,1
R_bDRfLV8Wsx3TK5L,Default Response Set,Anonymous,,,79.235.79.33,0,09MAY16:08:46:00,09MAY16:08:58:00,1,402384,2,0,1,,1,0,0,0,,,0,0,0,2,2,1,1,1,2,5,5,5,3,4,,7,6,3,4,5,5,3,3,6,6,6,6,3,5,3,5,7,4,2,5,6,6,5,5,4,5,6,2,6,1,6,2,6,5,3,4,5,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,2,2,2,2,6,6,2,2,5,4,2,4,2,48.16670227,12.73330688,-1,4,5,5,5,6,3,64,4,4,20,79,22,-4.97272,-0.633619,-0.327733,1.20524,-0.211843275,-0.109573785,0.402958228,-0.070827379,0,0,0,0,1
R_6n6VrY7gfN1HgZn,Default Response Set,Anonymous,,,88.67.152.133,0,09MAY16:08:50:00,09MAY16:09:03:00,1,402386,2,0,1,,1,0,0,0,,,0,0,0,4,1,1,1,1,1,5,5,5,1,4,,7,7,3,5,7,3,4,5,7,5,4,7,4,7,7,7,7,5,4,7,7,6,7,7,5,7,4,1,7,5,7,2,7,5,3,6,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,1,1,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,3,4,3,16,2,48.61669922,10.25,-1,3,4,3,4,4,1,66,2,3,18,75,33,-1.73658,0.853191,-1.70186,0.735221,0.285254666,-0.568997452,0.245812744,0.095371639,0,0,0,0,1
R_4VO6gSPihuWpYG1,Default Response Set,Anonymous,,,84.56.138.94,0,09MAY16:09:50:00,09MAY16:10:01:00,1,402401,2,0,1,,0,0,0,0,,1,0,0,0,2,3,2,1,2,3,5,5,5,1,4,,7,7,2,5,7,5,3,5,6,6,4,7,4,5,6,5,7,6,4,7,7,7,7,6,5,6,3,2,6,7,5,2,6,6,3,3,3,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,4,2,3,2,5,2,48.94320679,9.432998657,-1,3,5,3,4,4,2,60,5,3,25,75,35,-1.45972,0.417729,-0.926004,1.02891,0.13966292,-0.309598861,0.344004306,0.046694702,0,0,0,0,1
R_6nxP1UtAK4pnWQt,Default Response Set,Anonymous,,,178.191.212.8,0,09MAY16:09:56:00,09MAY16:10:06:00,1,800446,2,0,1,1,0,0,0,0,,,0,0,0,5,2,1,2,1,3,5,5,5,3,2,,7,6,6,5,6,6,3,3,5,5,5,6,5,5,6,5,3,5,3,6,6,6,6,3,3,5,7,2,6,5,5,2,6,6,5,2,6,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,1,3,2,3,2,5,0,0,0,0,0,0,2,1,2,1,2,2,2,2,4,3,2,27,2,47.1157074,15.59010315,-1,3,5,5,3,5,5,63,6,5,27,82,29,-4.82985,-2.82884,-3.40508,0.583126,-0.945790343,-1.138449605,0.194961518,-0.316214198,0,0,0,0,1
R_1UpgC9NLfe6dwah,Default Response Set,Anonymous,,,91.49.89.155,0,09MAY16:10:35:00,09MAY16:10:43:00,1,402412,2,0,1,,0,0,0,1,,1,0,0,0,4,2,1,2,1,3,5,5,5,3,4,,6,6,5,2,7,6,2,1,7,6,6,5,3,6,6,6,7,5,2,7,7,6,6,3,3,5,7,2,5,6,5,2,5,6,6,2,5,6,5,2,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,1,1,2,5,0,0,0,0,0,0,2,2,2,2,3,3,2,4,1,1,0,16,3,53.16569519,8.92930603,-1,6,6,7,5,6,5,74,6,5,27,87,31,-2.10027,3.44486,0.666258,0.592652,1.151749594,0.222755752,0.198146427,0.385074321,0,0,0,0,1
R_9zUciOgU1Wltqjb,Default Response Set,Anonymous,,,95.91.235.56,0,09MAY16:12:41:00,09MAY16:13:00:00,1,402427,2,0,1,,0,0,0,0,,1,0,0,0,3,3,2,1,1,3,5,5,5,4,4,,5,6,4,4,6,5,7,3,6,6,6,5,5,5,6,5,6,4,2,6,6,6,5,3,4,5,6,2,5,4,5,2,6,6,6,5,3,4,4,6,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,2,1,3,1,3,4,5,5,4,6,5,3,3,3,3,4,3,2,6,2,2,1,6,2,48.11880493,11.49169922,-1,4,1,5,3,6,5,61,3,4,19,79,26,-1.83323,-1.22879,-2.73555,0.996774,-0.410831901,-0.914599897,0.333260002,-0.137356954,0,0,0,0,1
R_etBF3WZR6fEjuwR,Default Response Set,Anonymous,,,77.177.195.52,0,09MAY16:13:48:00,09MAY16:13:54:00,1,402434,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,1,5,5,5,1,4,,7,7,1,7,7,7,1,1,7,7,4,7,1,7,7,7,7,4,1,7,7,7,7,7,4,7,7,1,7,7,7,2,7,7,7,4,1,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,26,2,50.06460571,8.532104492,-1,1,7,7,7,7,1,79,4,4,20,84,35,-0.496036,-0.464218,-1.53426,1.28259,-0.155205986,-0.512962307,0.428819317,-0.051891349,0,0,0,0,1
R_8q2nxXmyvNmkiwd,Default Response Set,Anonymous,,,46.5.0.47,0,09MAY16:13:54:00,09MAY16:14:10:00,1,402438,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,2,5,5,5,1,4,,7,7,2,5,5,6,2,5,7,6,6,6,4,6,7,6,7,7,2,5,7,7,5,7,4,6,4,6,6,6,4,2,6,6,6,2,3,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,1,1,2,3,3,3,2,3,2,3,2,2,2,2,2,2,1,1,3,2,1,35,2,49.48829651,8.464706421,-1,3,6,3,4,6,1,64,6,4,28,87,27,-2.27427,1.44459,0.0392958,0.555311,0.482982166,0.013138102,0.18566189,0.161479571,0,0,0,0,1
R_8dJqqW20L3yaEUl,Default Response Set,Anonymous,,,88.66.172.151,0,09MAY16:14:41:00,09MAY16:14:51:00,1,402442,2,0,1,,0,0,0,0,,,0,0,1,6,1,2,1,3,4,5,5,5,4,4,,6,6,3,4,5,2,2,2,6,5,6,3,5,5,6,5,4,6,2,6,6,5,5,3,3,5,6,3,6,4,5,2,6,6,6,2,3,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,2,3,3,3,3,1,5,0,0,0,0,0,0,2,2,2,2,3,3,2,1,3,1,0,39,5,49.49029541,8.533905029,-1,4,6,6,3,6,5,67,6,5,29,74,23,-1.29929,-1.8271,-2.06733,-0.744454,-0.610870016,-0.691188172,-0.248899692,-0.204237412,0,0,0,0,1
R_85HEp2q6RZfOwkt,Default Response Set,Anonymous,,,91.44.162.82,0,09MAY16:15:41:00,09MAY16:15:50:00,1,402448,2,0,1,1,1,0,0,0,,,0,0,0,3,2,1,3,1,4,5,5,5,3,4,,3,6,6,7,7,6,0,0,0,0,8,0,4,4,4,4,6,4,4,7,6,5,6,4,4,5,6,5,5,5,6,2,0,0,8,0,8,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,3,2,3,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,0,3,1,8,3,49.68499756,8.783096313,-1,1,8,8,4,4,4,57,8,4,16,73,25,-0.271359,-0.345329,-1.37407,-0.688986,-0.115456807,-0.45940461,-0.230354599,-0.038601665,0,0,0,0,1
R_9vHGbuq94CvzLpj,Default Response Set,Anonymous,,,46.74.183.13,0,09MAY16:15:54:00,09MAY16:16:05:00,1,800456,0,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,2,2,5,5,5,3,2,,6,6,6,3,6,6,2,4,5,4,6,5,5,4,4,5,6,4,3,6,6,6,6,3,3,5,7,2,5,6,5,2,6,6,5,5,5,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,3,1,3,2,1,1,5,0,0,0,0,0,0,5,5,4,4,4,4,2,1,3,1,0,15,3,48.19999695,16.36669922,-1,5,6,4,3,5,5,60,3,5,21,84,29,-4.16064,-1.6826,-2.7279,-0.411638,-0.562558091,-0.912042207,-0.137626464,-0.188084872,0,0,0,0,1
R_eJ5NkHXSOQMIs5L,Default Response Set,Anonymous,,,178.115.129.1,0,09MAY16:15:54:00,09MAY16:16:06:00,1,800457,2,0,1,,0,0,0,0,,,0,0,1,8,2,2,2,2,3,5,5,5,3,2,,6,7,3,2,6,5,1,3,7,7,7,4,2,6,7,6,7,5,6,4,6,6,6,2,5,7,2,2,6,4,6,2,7,6,6,2,4,4,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,1,1,1,1,1,5,0,0,0,0,0,0,6,5,6,6,5,5,1,5,4,2,1,53,2,48.19999695,16.36669922,-1,6,7,5,6,2,6,77,6,3,23,81,24,-2.11726,0.854304,-0.539964,0.632523,0.285626785,-0.180530796,0.21147684,0.095496053,0,0,0,0,1
R_3QMpdZjGayjVT3T,Default Response Set,Anonymous,,,192.164.12.61,0,09MAY16:16:02:00,09MAY16:16:09:00,1,800477,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,1,1,2,5,5,5,3,2,,6,7,5,4,7,4,1,3,4,7,4,7,4,6,7,6,7,4,3,6,7,7,7,4,4,4,4,3,7,4,5,2,3,5,7,4,4,5,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,2,2,3,2,1,2,3,7,7,7,7,7,7,1,1,1,1,4,4,2,5,3,2,1,55,2,47.1157074,15.59010315,-1,4,7,5,4,5,4,71,4,4,21,77,31,-5.94136,0.52341,-1.28798,-0.807331,0.174996155,-0.430621402,-0.269921899,0.058507966,0,0,0,0,1
R_3EkQnWeQUECasF7,Default Response Set,Anonymous,,,80.110.121.10,0,09MAY16:16:05:00,09MAY16:16:12:00,1,800490,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,3,2,,7,7,3,7,5,4,4,5,6,1,7,5,4,1,5,1,7,1,5,7,7,6,7,4,4,5,7,1,4,4,6,2,7,7,7,6,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,2,1,1,5,0,0,0,0,0,0,5,4,4,4,4,4,1,1,2,4,3,10,2,48.19520569,16.35029602,-1,1,4,3,4,3,4,42,2,4,15,87,28,-5.2676,1.7424,-2.06798,0.608433,0.582551538,-0.691405493,0.203422624,0.194769453,0,0,0,0,1
R_9ZALvkA9xjvFTzn,Default Response Set,Anonymous,,,178.191.40.13,0,09MAY16:16:08:00,09MAY16:16:15:00,1,800500,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,3,2,3,5,5,5,5,2,,7,7,6,2,3,6,2,2,6,7,7,2,1,7,7,7,7,3,2,5,6,6,4,1,3,5,7,3,6,3,5,2,7,5,5,6,5,5,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,1,3,3,4,5,4,1,4,1,2,1,7,3,47.1157074,15.59010315,-1,6,6,6,7,6,7,82,2,5,16,90,17,-5.6309,-3.36096,-3.10986,-0.185462,-1.123698587,-1.03974617,-0.062007101,-0.375695788,0,0,0,0,1
R_9oz9w540RW6Qaax,Default Response Set,Anonymous,,,178.191.72.25,0,09MAY16:16:09:00,09MAY16:16:19:00,1,800502,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,5,5,1,2,,5,6,6,5,6,5,2,5,5,6,5,7,6,6,5,6,7,3,3,7,5,7,5,3,4,4,7,3,6,2,5,2,5,7,7,2,3,5,1,7,G,,,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,3,4,5,6,6,7,6,1,1,1,1,3,1,1,1,3,1,0,8,3,47.1157074,15.59010315,-1,3,6,3,2,5,5,62,6,4,19,83,27,-4.1839,-3.78889,-2.93405,0.534446,-1.266772095,-0.980966105,0.178685916,-0.423530781,0,0,0,0,1
R_4TUz3IyuyBdtXw1,Default Response Set,Anonymous,,,178.165.131.5,0,09MAY16:16:10:00,09MAY16:16:23:00,1,800506,0,0,1,1,0,1,0,0,,1,0,0,0,3,2,1,2,2,1,5,5,5,3,2,,5,5,3,2,3,3,3,3,6,4,6,4,4,5,5,5,4,6,3,3,5,5,6,4,2,6,4,3,7,1,6,2,5,5,5,3,3,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,2,1,1,1,2,4,5,5,5,5,6,6,4,4,4,4,4,4,1,1,4,4,1,7,3,48.19999695,16.36669922,-1,6,5,5,4,5,4,67,5,6,28,67,17,-2.05923,2.89631,-2.69967,0.852955,0.968348167,-0.902603829,0.285175762,0.323756149,0,0,0,0,1
R_0GIimUL35ySCFSd,Default Response Set,Anonymous,,,86.32.67.64,0,09MAY16:16:11:00,09MAY16:16:26:00,1,800508,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,1,3,5,5,5,3,2,,6,7,4,5,5,6,3,4,6,6,6,5,6,6,5,5,5,5,2,5,6,5,6,3,2,4,5,3,5,4,4,2,6,6,4,3,4,6,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,2,2,1,2,3,1,1,5,0,0,0,0,0,0,3,3,3,2,2,2,2,2,3,2,1,8,3,48.36000061,14.25849915,-1,3,5,4,2,6,5,60,5,6,26,79,25,-4.57487,0.151389,-0.84673,0.0496231,0.050615183,-0.283094504,0.016590917,0.016922608,0,0,0,0,1
R_5vXkEHJ6Grqcb7T,Default Response Set,Anonymous,,,178.115.129.2,0,09MAY16:16:16:00,09MAY16:16:27:00,1,800518,2,0,1,,0,1,0,0,,,0,0,0,4,1,1,1,1,4,5,5,5,4,2,,6,6,4,4,7,6,2,3,6,6,6,7,4,6,6,6,7,4,5,7,6,6,7,5,2,6,6,3,6,7,4,2,6,7,3,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,2,2,1,1,2,2,3,3,3,3,3,4,3,2,2,2,2,5,3,2,1,3,1,0,15,3,48.19999695,16.36669922,-1,4,6,5,4,3,3,65,5,6,25,82,35,0.00684532,-0.0581213,0.546178,0.51464,-0.019432193,0.182608376,0.172064006,-0.006496932,0,0,0,0,1
