V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_pub,WTP_seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_3z5UHjPTsfo4wsJ,Default Response Set,Anonymous,,,217.7.121.11,0,09MAY16:03:09:00,09MAY16:03:17:00,1,402281,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,3,4,,5,6,5,6,6,6,3,4,6,6,6,5,3,5,6,5,6,6,4,6,5,5,5,2,2,5,4,2,5,5,5,2,5,6,4,3,3,6,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,3,2,14,4,51,9,-1,2,5,4,5,4,6,63,5,6,28,74,27,-3.63336,0.486478,-0.365999,1.20834,-1.27158826,0.170255552,-0.128090812,0.422889821,1,0,0,0,0
R_2h5eoir3mp4WxM1,Default Response Set,Anonymous,,,109.47.0.200,0,09MAY16:02:46:00,09MAY16:03:26:00,1,402271,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,2,5,5,5,5,3,4,,5,6,4,3,5,7,2,4,5,6,5,6,4,5,5,6,6,5,4,5,5,5,6,4,4,5,6,4,5,4,5,2,6,7,4,2,4,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,4,2,4,4,2,5,1,1,0,16,2,52.92080688,9.248001099,-1,5,6,4,4,4,4,64,6,4,25,79,26,-6.55255,-2.5476,-4.89897,0.244985,-2.293234267,-0.89159848,-1.714521198,0.085738834,1,0,0,0,0
R_6DOkMkrxhRIUr3L,Default Response Set,Anonymous,,,217.92.180.19,0,09MAY16:03:41:00,09MAY16:03:47:00,1,402290,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,3,5,5,5,2,4,,3,7,2,4,7,6,4,4,6,0,6,4,2,6,5,6,7,5,3,7,6,6,7,4,2,2,7,6,6,5,4,2,7,6,6,3,3,5,4,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1,1,1,1,4,2,2,3,4,5,3,4,4,2,6,5,3,2,1,3,2,1,14,2,52.51669312,13.3999939,-1,4,4,4,6,5,4,56,5,6,25,84,30,-0.595515,1.89407,-0.373351,-0.203328,-0.208415869,0.662878761,-0.130663834,-0.07115989,1,0,0,0,0
R_8iXeeYIOsDePGe1,Default Response Set,Anonymous,,,195.191.69.21,0,09MAY16:03:04:00,09MAY16:03:58:00,1,402279,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,3,2,2,5,5,5,4,4,,4,5,6,3,6,7,1,2,3,5,6,5,3,5,6,6,4,5,3,7,5,5,7,5,1,6,6,5,4,3,4,2,6,6,4,1,3,5,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,1,1,2,1,4,4,2,1,4,3,1,7,3,51.44400024,7.454605103,-1,5,7,6,5,5,3,67,7,7,29,75,28,-7.00552,-0.759599,-1.65094,1.5079,-2.451762828,-0.265841307,-0.577789133,0.527728587,1,0,0,0,0
R_71hseXClCtotpS5,Default Response Set,Anonymous,,,217.8.49.50,0,09MAY16:03:53:00,09MAY16:03:58:00,1,402297,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,1,5,5,5,3,4,,5,6,5,2,7,5,2,3,5,5,5,7,3,5,5,6,7,5,3,7,5,6,6,3,4,4,7,3,5,7,4,2,5,6,5,2,3,6,4,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,3,2,2,2,2,2,2,1,6,2,1,19,5,49.47720337,8.481796265,-1,6,6,5,5,5,5,66,6,4,25,78,34,-5.64914,-4.25004,-4.40891,0.102819,-1.977062583,-1.487411369,-1.543012032,0.035984167,1,0,0,0,0
R_2lgA0bWW8C30Cih,Default Response Set,Anonymous,,,91.54.2.88,0,09MAY16:03:38:00,09MAY16:04:18:00,1,402289,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,1,5,5,5,3,4,,7,7,3,4,6,7,2,3,6,6,7,5,2,5,6,6,7,5,5,7,6,6,6,5,3,5,7,2,5,1,5,2,7,7,7,5,3,2,1,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,3,1,0,13,2,50.93330383,6.949996948,-1,4,6,5,6,3,3,65,3,5,16,89,25,-1.72462,-0.598899,-2.74428,1.25371,-0.603575353,-0.209600188,-0.96043173,0.438768225,1,0,0,0,0
R_dp7rrmyg3xtPnpP,Default Response Set,Anonymous,,,78.52.111.178,0,09MAY16:04:32:00,09MAY16:04:38:00,1,402307,2,0,1,,0,0,0,0,,,1,0,0,4,3,2,3,1,2,5,5,5,3,4,,6,6,5,4,6,5,3,3,5,6,5,6,4,5,6,6,7,6,5,5,6,6,6,5,2,6,4,2,6,5,6,2,5,6,6,2,3,6,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,3,3,3,3,4,3,2,2,2,1,0,11,2,52.51669312,13.3999939,-1,4,5,5,4,3,3,65,6,6,29,77,28,-2.96765,-1.61812,-1.69283,2.43524,-1.038605836,-0.566302925,-0.592449621,0.852275193,1,0,0,0,0
R_0de5xlfZvfJRG17,Default Response Set,Anonymous,,,84.147.13.67,0,09MAY16:04:53:00,09MAY16:05:06:00,1,402315,2,0,1,1,0,0,0,0,,,1,0,0,3,3,2,1,2,2,5,5,5,2,4,,6,7,5,2,7,7,2,2,5,7,7,6,3,5,6,6,7,3,2,7,7,6,6,3,5,5,6,6,5,5,6,2,7,7,7,7,6,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,4,3,3,4,3,2,2,1,1,1,0,7,2,49.94740295,11.5993042,-1,6,6,6,5,6,5,74,1,3,15,96,31,-2.41931,-0.965944,-1.84867,2.14037,-0.846700078,-0.338057074,-0.646989858,0.749077814,1,0,0,0,0
R_6Ayxzc2S4XOvNNb,Default Response Set,Anonymous,,,80.120.177.16,0,09MAY16:05:23:00,09MAY16:05:30:00,1,800432,2,0,1,,0,0,0,0,,,0,0,1,7,2,2,3,1,4,5,5,5,3,2,,6,7,6,4,6,7,2,2,4,4,7,5,4,4,5,4,7,4,4,3,6,6,7,3,2,5,7,6,5,1,6,2,6,7,6,4,4,5,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,6,7,1,2,2,2,3,3,2,5,3,1,0,48,1,48.20770264,16.37049866,-1,4,6,6,4,4,5,62,4,6,24,92,22,-4.9815,-5.21591,-4.77433,0.18474,-1.743404705,-1.825442544,-1.670900208,0.064654539,1,0,0,0,0
R_38HFkSgwjkNOb2d,Default Response Set,Anonymous,,,109.44.3.103,0,09MAY16:05:34:00,09MAY16:05:52:00,1,402325,0,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,3,5,5,5,3,4,,6,6,3,5,7,6,2,2,5,6,6,5,5,6,6,6,6,6,2,6,6,6,6,6,4,6,6,5,5,4,6,2,5,5,6,3,3,5,5,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,5,6,6,6,6,5,4,4,4,4,3,3,2,1,3,1,0,18,2,51.0348053,7.11819458,-1,3,6,6,3,6,2,67,5,4,25,80,28,-5.55365,0.0873845,-2.56401,0.891273,-1.943643389,0.030582465,-0.897341583,0.311924027,1,0,0,0,0
R_02Kc4S9F1EkLpLD,Default Response Set,Anonymous,,,89.246.189.22,0,09MAY16:06:08:00,09MAY16:06:19:00,1,402333,2,0,1,,0,0,0,0,,,0,0,1,2,2,1,1,2,1,5,5,5,2,4,,6,6,4,3,7,6,4,7,5,2,6,7,4,6,6,6,6,5,2,7,7,5,7,3,4,5,4,3,5,5,5,2,6,5,4,3,4,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,3,2,3,1,5,0,0,0,0,0,0,2,3,3,3,3,3,2,1,2,4,2,3,2,50.78329468,12.13330078,-1,5,4,1,4,6,5,60,5,4,24,77,33,-4.87354,-2.80451,-3.94113,-0.301624,-1.705621312,-0.981510776,-1.379300328,-0.105561116,1,0,0,0,0
R_4ZmRL3qazaYdDRH,Default Response Set,Anonymous,,,79.220.118.13,0,09MAY16:06:12:00,09MAY16:06:20:00,1,402335,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,2,3,5,5,3,3,4,,5,7,7,4,7,6,1,3,5,4,7,5,4,5,6,5,7,5,3,7,6,6,5,4,4,6,6,5,5,5,4,2,6,6,7,4,4,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,2,4,5,6,6,6,6,5,1,2,2,2,2,2,2,2,4,4,3,14,2,49.5256958,8.496505737,-1,4,7,5,4,5,4,64,4,4,23,90,29,-6.92034,3.01648,-1.98245,1.41221,-2.421951885,1.055695157,-0.693809627,0.494239397,1,0,0,0,0
R_1LBn1P7b2Ufc3Ax,Default Response Set,Anonymous,,,217.229.10.10,0,09MAY16:06:50:00,09MAY16:07:19:00,1,402347,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,3,5,5,5,3,4,,6,7,2,3,7,7,3,4,6,3,6,6,5,6,3,4,7,5,4,7,4,4,7,4,2,4,7,3,5,7,4,2,6,7,4,3,4,5,4,2,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,4,4,3,4,5,3,5,2,1,4,1,4,4,2,2,2,2,1,8,4,49.40620422,8.686798096,-1,5,5,4,3,4,4,54,5,6,25,80,34,-6.73624,0.241358,-3.95503,1.13501,-2.357521331,0.084469472,-1.384164993,0.397226091,1,0,0,0,0
R_3gwl77lDxz1lJ89,Default Response Set,Anonymous,,,90.186.1.229,0,09MAY16:07:10:00,09MAY16:07:23:00,1,402351,2,0,1,,1,1,0,0,,,0,0,0,2,2,1,1,1,1,5,5,4,3,4,,7,6,7,3,7,6,2,4,6,3,5,7,4,4,4,4,6,5,3,7,7,6,6,4,2,5,7,2,6,7,5,2,7,7,6,4,3,5,4,6,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,2,2,1,4,4,4,4,4,4,4,1,1,1,1,3,3,2,4,2,2,1,4,3,51.4559021,11.90910339,-1,5,6,4,4,5,4,59,4,6,24,88,34,-3.54536,-4.21818,1.94326,0.0337785,-1.240790385,-1.476261138,0.680094074,0.011821659,1,0,0,0,0
R_6szFI7wlVOpOb3f,Default Response Set,Anonymous,,,87.134.100.13,0,09MAY16:07:28:00,09MAY16:07:39:00,1,402358,2,0,1,,0,1,0,0,,,0,0,0,4,1,1,1,0,1,5,5,5,4,4,,4,6,3,3,5,5,2,5,4,5,7,5,3,5,6,5,7,5,2,7,5,2,6,4,1,6,7,1,7,7,7,2,5,4,4,1,5,6,4,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,1,3,7,6,7,6,7,7,1,1,1,1,1,2,2,4,2,2,1,15,5,51,9,-1,5,6,3,5,6,4,70,7,7,29,69,30,-5.25561,0.0124019,-0.550191,0.710602,-1.839336586,0.004340366,-0.192553564,0.24869354,1,0,0,0,0
R_8hQwjwWmO2UaHT7,Default Response Set,Anonymous,,,78.53.4.171,0,09MAY16:07:41:00,09MAY16:07:50:00,1,402363,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,3,4,,4,7,5,3,7,6,2,3,3,5,4,6,4,4,5,5,7,5,3,6,5,5,6,4,4,5,6,2,5,5,4,2,3,5,6,3,4,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,2,2,2,3,3,2,7,2,1,0,14,2,52.51669312,13.3999939,-1,5,6,5,4,5,4,62,5,4,24,72,30,-6.74227,-5.3605,-4.27618,0.258213,-2.359631685,-1.876045553,-1.496559737,0.090368315,1,0,0,0,0
R_8kb4EmkgW8JQO8d,Default Response Set,Anonymous,,,93.220.142.12,0,09MAY16:07:47:00,09MAY16:07:58:00,1,402366,2,0,1,,0,1,0,0,,,0,0,0,2,1,1,1,1,2,5,5,5,2,4,,6,7,4,4,6,5,2,3,5,4,4,2,6,7,6,5,6,6,4,5,7,5,5,6,4,5,4,1,5,6,6,2,7,5,5,3,3,6,7,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,2,3,1,5,0,0,0,0,0,0,1,3,2,2,5,2,2,1,3,2,1,3,2,51.06669617,14.43330383,-1,4,6,5,2,4,2,61,5,4,28,74,24,-6.99349,-2.12628,-2.91734,0.95599,-2.447552619,-0.744146654,-1.020998551,0.334573414,1,0,0,0,0
R_5d0HlKO5liHVxmR,Default Response Set,Anonymous,,,89.12.82.124,0,09MAY16:08:11:00,09MAY16:08:29:00,1,402373,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,4,4,5,5,3,4,,2,6,3,4,7,6,3,5,2,6,6,6,3,6,6,6,1,5,2,6,5,5,6,2,3,6,3,3,7,4,7,2,5,6,2,6,2,6,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,2,1,1,1,1,1,2,2,3,4,3,13,5,48.76669312,9.183303833,-1,4,5,3,5,6,6,73,2,5,23,57,29,-0.666649,0.453555,-0.288416,1.23506,-0.233311052,0.158733297,-0.100938635,0.432241175,1,0,0,0,0
R_6l10VUBwBNFvJBj,Default Response Set,Anonymous,,,91.11.150.90,0,09MAY16:08:48:00,09MAY16:08:55:00,1,402385,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,1,4,,7,7,6,2,6,6,2,2,6,6,6,1,3,6,7,7,7,3,2,7,7,7,7,2,6,6,7,1,7,6,7,2,7,7,7,7,6,2,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,3,3,7,7,7,7,7,7,3,2,3,2,4,3,2,3,3,3,2,13,3,48.36639404,10.90339661,-1,6,6,6,5,6,6,81,1,2,13,94,27,-6.13612,-4.9209,-4.09092,-0.266446,-2.147493823,-1.722196168,-1.431723211,-0.093249666,1,0,0,0,0
R_daFRo20nBgjGTgp,Default Response Set,Anonymous,,,141.31.77.124,0,09MAY16:09:18:00,09MAY16:09:25:00,1,402394,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,3,1,3,5,5,3,3,4,,6,7,4,7,0,3,5,5,4,4,4,7,5,5,3,7,5,4,3,5,4,4,7,3,4,6,3,4,5,5,4,2,5,5,4,4,3,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,3,2,2,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,4,3,2,1,10,3,48.76669312,9.183303833,-1,1,3,3,3,5,5,54,4,4,21,65,24,-7.01765,-1.79693,-2.46624,0.119082,-2.456008035,-0.628882107,-0.863124444,0.041675824,1,0,0,0,0
R_ea3gFdT2yxzFG29,Default Response Set,Anonymous,,,88.67.94.249,0,09MAY16:09:43:00,09MAY16:09:51:00,1,402400,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,2,4,,5,5,4,4,5,4,3,2,4,4,5,2,3,5,5,5,5,5,3,5,5,5,4,4,4,5,5,4,5,3,5,2,5,5,5,4,4,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,3,3,5,0,0,0,0,0,0,2,2,2,2,3,4,2,4,4,4,1,13,3,50.11669922,8.683303833,-1,4,5,6,5,5,4,63,4,4,21,70,19,-2.51581,-2.35247,-2.86864,1.02721,-0.880472747,-0.823307692,-1.003954727,0.359498695,1,0,0,0,0
R_1ZzGNHadNigbMTX,Default Response Set,Anonymous,,,93.194.253.19,0,09MAY16:10:01:00,09MAY16:10:12:00,1,402404,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,1,3,4,5,5,5,3,4,,6,6,3,3,5,6,4,3,6,4,6,5,4,4,4,4,6,4,4,5,5,5,6,3,5,5,6,3,5,3,5,2,6,5,3,4,4,4,3,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,2,3,2,2,2,7,7,7,7,7,7,3,3,3,3,4,4,2,2,4,2,1,7,3,49.46389771,11.0670929,-1,5,4,5,4,4,5,58,4,3,18,76,24,-5.10749,-0.209191,-1.03741,-0.148651,-1.787498163,-0.073211798,-0.363068448,-0.05202426,1,0,0,0,0
R_4YJ8K2qulerH6mN,Default Response Set,Anonymous,,,85.180.172.13,0,09MAY16:10:19:00,09MAY16:10:28:00,1,402409,2,0,1,,0,0,0,0,,,0,0,1,4,4,2,1,2,3,5,5,5,3,4,,6,6,5,2,7,7,2,3,5,6,6,6,2,6,6,6,7,6,2,6,5,5,4,2,2,6,7,6,6,4,6,2,6,4,5,2,3,6,6,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,4,1,1,0,15,4,52.51669312,13.3999939,-1,6,6,5,6,6,6,77,6,6,30,83,27,-2.81871,0.170059,-1.44995,2.35186,-0.986480433,0.059516543,-0.507447486,0.823094206,1,0,0,0,0
R_bkoJOJpSPdDz5c1,Default Response Set,Anonymous,,,77.179.74.118,0,09MAY16:11:22:00,09MAY16:11:34:00,1,402419,0,0,1,,1,1,0,0,,,0,0,0,4,2,2,1,1,1,5,5,5,2,4,,4,6,4,5,5,5,3,4,4,5,4,5,4,5,6,6,6,5,4,6,5,5,5,4,4,5,4,3,5,5,5,2,5,5,4,3,3,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,5,0,0,0,0,0,0,3,2,2,3,3,3,2,2,3,3,3,20,2,52.51669312,13.3999939,-1,3,5,4,4,4,4,61,5,4,24,67,26,-2.82309,-0.283886,-4.35074,1.16484,-0.988013327,-0.099353245,-1.522653937,0.407665871,1,0,0,0,0
R_0k6cHo8R3ddctsF,Default Response Set,Anonymous,,,95.90.228.205,0,09MAY16:12:22:00,09MAY16:12:27:00,1,402425,2,0,1,,1,0,0,0,,,0,0,0,3,2,1,1,1,2,5,5,5,2,4,,4,5,3,4,7,4,2,5,6,5,6,6,6,6,5,7,6,5,6,6,5,6,6,7,6,6,3,1,7,6,6,2,6,6,2,6,2,6,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,3,2,1,1,3,5,7,5,3,5,5,2,1,1,1,3,2,2,4,6,3,1,6,3,49.44999695,7.75,-1,4,6,3,2,2,1,60,2,2,20,65,31,-7.14148,-1.24045,-3.33377,1.18521,-2.499345545,-0.434127545,-1.166738995,0.414794879,1,0,0,0,0
R_6QKmY6dJskUBaRv,Default Response Set,Anonymous,,,158.181.70.10,0,09MAY16:13:46:00,09MAY16:13:53:00,1,402430,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,3,5,5,5,3,4,,4,7,7,7,7,7,2,4,6,5,6,5,5,5,5,6,7,4,4,6,7,5,6,5,4,4,4,1,4,3,6,2,7,5,4,2,3,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,3,3,3,3,2,1,4,3,2,18,4,51.5,12,-1,1,6,4,3,4,3,56,6,4,24,80,27,-5.59717,-0.887285,-4.62147,0.539947,-1.958874338,-0.310528324,-1.617402899,0.188968411,1,0,0,0,0
R_eaCzHdQsQwdhHDf,Default Response Set,Anonymous,,,87.78.230.206,0,09MAY16:13:50:00,09MAY16:13:59:00,1,402436,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,3,3,4,5,5,5,3,4,,6,6,2,5,6,7,2,3,5,5,5,2,5,6,5,6,6,5,3,6,6,6,6,2,2,5,6,3,5,3,5,2,6,6,4,2,3,6,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,2,2,2,2,3,2,2,6,3,3,1,18,5,50.93789673,7.002700806,-1,3,6,5,3,5,6,65,6,6,28,77,23,-6.48548,-4.90166,-3.97771,-0.181175,-2.269761386,-1.715462633,-1.392102445,-0.063406875,1,0,0,0,0
R_72N2UlV3aScRUKp,Default Response Set,Anonymous,,,89.15.237.17,0,09MAY16:14:41:00,09MAY16:14:54:00,1,402443,2,0,1,,0,0,0,0,,,0,0,1,5,3,3,2,3,4,5,5,5,4,4,,5,4,3,1,7,3,1,4,7,7,4,7,1,7,7,7,4,7,1,7,6,6,7,1,1,7,3,7,7,4,7,2,5,7,4,1,4,7,7,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,2,4,2,5,5,1,6,2,1,0,23,2,51,9,-1,7,7,4,7,7,7,88,7,7,35,72,32,-5.42253,-4.58756,-4.30202,0.379359,-1.897754555,-1.605535218,-1.505603113,0.132766489,1,0,0,0,0
R_aaS7hMB2KrP7LUh,Default Response Set,Anonymous,,,79.217.79.202,0,09MAY16:04:50:00,09MAY16:16:01:00,1,402313,2,0,1,,0,1,0,0,,1,0,1,0,3,2,1,1,2,3,5,5,4,3,4,,4,6,5,4,7,6,2,2,3,4,5,5,5,5,5,4,7,5,4,7,6,6,6,6,4,5,5,3,6,5,4,2,5,4,5,3,3,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,2,5,0,0,0,0,0,0,5,2,4,3,3,2,2,1,2,2,1,6,2,51,9,-1,4,6,6,3,4,2,58,5,4,24,73,30,-3.46702,3.94582,-3.23487,0.847436,-1.213373277,1.380941715,-1.132126383,0.296582136,1,0,0,0,0
R_bdwQvvoiVztKZGl,Default Response Set,Anonymous,,,178.165.130.1,0,09MAY16:15:57:00,09MAY16:16:07:00,1,800464,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,2,5,5,3,2,2,,6,7,2,5,7,6,1,3,5,6,6,7,3,5,5,6,7,5,2,7,6,6,7,2,4,5,4,3,5,6,5,2,6,4,4,3,3,5,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,3,5,4,5,4,4,4,3,3,3,3,3,3,2,2,4,2,1,15,4,48.19999695,16.36669922,-1,3,7,5,5,6,6,69,5,4,25,75,34,-3.44377,-1.1716,-1.45549,2.50964,-1.205236339,-0.410031708,-0.509386352,0.878313396,1,0,0,0,0
R_b2SQtwqwosFNEX3,Default Response Set,Anonymous,,,84.112.247.21,0,09MAY16:16:02:00,09MAY16:16:12:00,1,800475,2,0,1,,0,1,0,0,,,0,0,0,4,1,1,1,1,1,5,5,5,3,2,,7,7,6,2,7,6,3,4,6,5,7,7,3,6,5,6,7,5,3,7,5,6,7,3,4,6,6,2,5,5,6,2,6,7,6,2,5,4,5,7,B,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,3,2,3,1,5,0,0,0,0,0,0,2,2,4,3,4,3,2,1,3,2,1,14,3,48.18649292,16.35490417,-1,6,5,4,5,5,5,69,6,4,24,89,33,-6.05739,-2.33346,-3.89576,-0.148755,-2.119940224,-0.816654651,-1.363421924,-0.052060658,1,0,0,0,0
R_essVvrtWzTzF6Dz,Default Response Set,Anonymous,,,5.104.219.226,0,09MAY16:16:07:00,09MAY16:16:17:00,1,800494,2,0,1,,1,0,0,0,,,0,0,0,3,3,2,2,2,3,5,5,5,3,2,,3,5,5,4,6,4,1,3,5,4,5,3,2,7,7,6,5,2,2,7,6,6,6,3,4,7,4,1,4,4,7,2,5,5,4,4,4,4,5,7,V,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,2,5,0,0,0,0,0,0,7,4,6,6,2,2,2,3,2,3,2,10,2,48.23789978,13.42999268,-1,4,7,5,6,6,5,75,4,4,19,67,26,-4.40433,2.50811,-4.49086,-0.261182,-1.541409143,0.877777933,-1.571692553,-0.091407393,1,0,0,0,0
R_6tUDJYT6RQOc9s9,Default Response Set,Anonymous,,,193.81.253.17,0,09MAY16:16:07:00,09MAY16:16:18:00,1,800499,2,0,1,1,0,0,0,0,,,0,0,0,4,3,2,5,4,5,5,5,5,5,2,,6,6,3,4,6,6,2,3,6,6,6,4,6,2,1,1,4,3,2,6,5,6,7,3,4,5,4,2,5,4,5,2,7,6,5,3,4,5,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,3,6,5,5,6,6,6,4,4,4,4,4,4,1,1,2,2,1,15,3,47.11669922,15.26669312,-1,4,6,5,2,6,5,53,5,4,22,76,27,-6.84361,0.299289,-3.15688,1.05671,-2.395098238,0.104743923,-1.104831767,0.369822982,1,0,0,0,0
R_aXErCSDFMVfbPQp,Default Response Set,Anonymous,,,178.165.130.1,0,09MAY16:16:09:00,09MAY16:16:20:00,1,800501,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,3,1,3,5,5,5,3,2,,5,7,5,4,6,6,2,2,7,6,7,5,2,5,7,6,7,4,2,6,6,7,7,3,5,5,8,5,5,4,5,2,7,6,7,5,4,4,2,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,3,2,3,2,2,6,7,7,7,7,7,4,4,4,4,4,4,1,1,3,4,3,22,2,48.19999695,16.36669922,-1,4,6,6,6,6,5,72,3,3,16,94,28,-5.97429,-1.37639,-4.03587,-0.198551,-2.090857231,-0.481703262,-1.41245704,-0.069488055,1,0,0,0,0
