V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_e3fNrFgAgyqdSvz,Default Response Set,Anonymous,,,95.113.177.22,0,08MAY16:18:49:00,08MAY16:19:04:00,1,402245,0,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,2,5,5,5,5,3,4,,6,7,3,5,5,6,1,4,4,7,5,5,4,7,5,7,7,4,1,7,4,5,4,3,1,7,7,3,4,0,7,2,5,7,6,2,2,6,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,3,3,3,4,2,1,3,3,2,19,2,48.84300232,9.309997559,-1,3,7,4,4,7,5,74,6,7,28,77,21,-4.6518,-0.616581,-5.18153,1.56343,-1.498058109,-0.198562743,-1.668651497,0.503484455,0,1,0,0,0
R_2lRsudORXeRi6Wh,Default Response Set,Anonymous,,,93.211.104.85,0,08MAY16:23:16:00,08MAY16:23:28:00,1,402252,2,0,1,,0,1,0,0,,1,0,0,0,4,2,1,1,2,2,5,5,5,3,4,,5,7,2,5,5,6,2,3,3,4,6,5,5,7,6,6,7,3,3,5,5,5,4,4,5,5,5,3,5,5,4,2,5,7,6,3,5,3,1,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,3,1,5,0,0,0,0,0,0,5,5,3,5,1,1,2,4,2,3,1,11,3,51.76719666,7.44090271,-1,3,6,5,3,5,4,63,5,3,15,77,24,-6.64911,-2.6948,-5.8324,0.506612,-2.141268574,-0.867829011,-1.878256613,0.163148505,0,1,0,0,0
R_7US3whQ8SbvF4nb,Default Response Set,Anonymous,,,85.16.68.217,0,09MAY16:01:29:00,09MAY16:01:45:00,1,402260,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,2,1,3,5,5,5,3,4,,5,6,3,1,0,3,1,1,7,6,5,5,3,7,7,7,6,6,2,5,5,6,5,3,4,7,4,3,7,5,6,2,5,4,3,6,3,6,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,5,0,0,0,0,0,0,6,3,4,5,5,3,2,1,6,2,1,17,4,53.31140137,7.42300415,-1,7,7,7,5,6,5,84,2,4,24,68,20,-2.62041,-0.11786,-2.49365,2.76405,-0.843872576,-0.037955443,-0.803050992,0.890130168,0,1,0,0,0
R_7alqxAR7HLy6jfT,Default Response Set,Anonymous,,,193.158.111.5,0,09MAY16:01:59:00,09MAY16:02:07:00,1,402263,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,2,2,2,5,5,5,3,4,,6,6,2,5,6,6,2,3,5,6,6,6,3,3,6,6,7,5,3,7,6,5,6,6,3,5,6,5,6,5,5,2,5,5,5,3,3,6,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,6,2,1,18,2,48.44749451,12.34750366,-1,3,6,5,5,5,2,63,5,5,27,78,30,-1.4968,5.49416,1.54416,0.930935,-0.482027038,1.769330353,0.497278776,0.299796794,0,1,0,0,0
R_bdg5UPnhz5F2Ovb,Default Response Set,Anonymous,,,88.217.231.53,0,09MAY16:02:59:00,09MAY16:03:06:00,1,402275,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,3,4,,6,6,3,4,6,5,2,4,6,6,5,6,5,4,5,4,7,4,2,7,7,5,6,3,3,4,5,3,6,5,4,2,6,5,6,3,3,5,5,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,6,7,7,7,7,3,2,3,3,2,3,2,1,4,2,1,14,3,48.11880493,11.49169922,-1,4,6,4,3,6,5,61,5,5,24,78,30,-7.90203,-5.6484,-4.67414,-0.0380241,-2.544756893,-1.819001552,-1.505252446,-0.012245219,0,1,0,0,0
R_cI6UaOQfU0syqwt,Default Response Set,Anonymous,,,165.225.72.54,0,09MAY16:03:03:00,09MAY16:03:14:00,1,402278,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,1,5,5,5,2,4,,3,4,4,5,7,4,3,2,4,4,4,5,4,5,5,6,7,5,4,6,5,5,6,4,3,4,6,2,4,2,4,2,5,4,5,3,3,5,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,4,4,2,2,4,3,2,19,3,50.11720276,8.728103638,-1,3,5,6,4,4,4,58,5,5,25,65,26,-1.75887,-1.61148,-0.159765,0.889473,-0.566423635,-0.518958399,-0.051450461,0.286444439,0,1,0,0,0
R_9viTJ2EEhpENcG1,Default Response Set,Anonymous,,,87.138.113.16,0,09MAY16:03:31:00,09MAY16:03:40:00,1,402288,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,1,5,5,5,3,4,,5,7,4,3,6,6,2,3,5,6,6,7,3,6,6,6,7,6,4,6,5,6,6,6,4,7,6,1,5,4,5,2,7,6,4,3,1,5,6,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,3,7,7,7,7,7,7,4,3,3,5,6,5,2,1,4,2,1,11,4,52.51669312,13.3999939,-1,5,6,5,5,4,2,68,5,4,26,76,29,-7.97817,0.142324,-4.69009,0.819851,-2.569276895,0.04583379,-1.510388958,0.264023483,0,1,0,0,0
R_8eT22fMdfazyMn3,Default Response Set,Anonymous,,,195.63.184.88,0,09MAY16:03:50:00,09MAY16:03:57:00,1,402295,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,2,1,5,5,5,3,4,,7,7,3,3,7,7,1,3,5,7,7,7,3,5,5,7,7,4,1,7,6,4,7,4,5,5,6,6,4,4,6,2,7,5,5,5,6,5,3,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,3,1,2,5,0,0,0,0,0,0,1,1,2,2,2,2,2,1,5,2,1,15,3,49.86109924,8.637298584,-1,5,7,5,5,7,4,72,3,3,18,88,32,-6.53611,1.53586,-3.05645,1.35543,-2.104878237,0.494605857,-0.984294188,0.436500473,0,1,0,0,0
R_elbQp4WUf9bUVNz,Default Response Set,Anonymous,,,195.49.159.91,0,09MAY16:03:53:00,09MAY16:04:06:00,1,402296,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,1,2,3,5,5,5,3,4,,5,7,5,5,7,7,1,4,7,7,6,4,3,6,5,6,7,4,2,6,7,5,5,3,4,6,7,7,4,3,6,2,6,6,5,2,5,4,4,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,2,1,4,2,1,2,2,4,1,2,1,5,3,49.46389771,11.0670929,-1,3,7,4,5,6,5,70,6,4,22,92,25,-8.49316,-3.37443,-0.212953,3.20695,-2.735123437,-1.086695951,-0.068579038,1.032760964,0,1,0,0,0
R_1Rqwc0wze8uc8jX,Default Response Set,Anonymous,,,91.118.161.12,0,09MAY16:04:17:00,09MAY16:04:28:00,1,800428,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,3,5,5,5,4,2,,5,7,4,2,5,6,1,1,6,6,7,4,1,6,6,5,7,4,1,6,6,7,6,2,4,7,6,3,6,5,6,2,7,6,4,4,4,4,4,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,7,7,7,7,7,7,4,3,3,2,3,3,1,1,4,2,1,15,2,47.85409546,16.83709717,-1,6,7,7,7,7,6,82,4,4,20,85,26,-3.73305,-2.73085,-3.0723,-1.67158,-1.202185352,-0.879438494,-0.989398497,-0.538312905,0,1,0,0,0
R_5mMStWvCgwHAoDj,Default Response Set,Anonymous,,,91.248.67.95,0,09MAY16:04:24:00,09MAY16:04:34:00,1,402305,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,2,3,5,5,5,3,4,,6,6,4,4,6,5,3,4,5,5,6,2,4,5,5,5,7,4,3,5,5,5,5,5,4,5,6,3,5,2,5,2,5,6,4,4,4,4,2,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,3,3,3,1,4,7,6,7,6,6,6,2,2,2,2,3,3,2,2,2,2,1,13,4,53.38330078,9,-1,4,5,4,4,5,3,60,4,4,18,77,20,-6.41329,-2.89772,-4.42807,-0.434709,-2.065325484,-0.933177037,-1.426008463,-0.13999298,0,1,0,0,0
R_0GjujLAEWMxOHAh,Default Response Set,Anonymous,,,87.139.171.90,0,09MAY16:05:09:00,09MAY16:05:20:00,1,402316,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,3,4,,5,5,4,4,6,5,3,4,5,5,5,5,4,5,5,5,5,4,3,6,5,5,6,5,4,6,3,3,6,5,6,2,5,5,4,5,4,4,4,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,5,4,16,2,51,9,-1,4,5,4,4,5,3,63,3,4,19,68,28,-4.03015,-3.03561,-3.12373,2.5351,-1.297862953,-0.977582909,-1.00596093,0.816399482,0,1,0,0,0
R_cHg1NDdqRC3Oq7X,Default Response Set,Anonymous,,,89.204.137.30,0,09MAY16:05:16:00,09MAY16:05:31:00,1,402320,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,5,5,1,4,,5,6,2,4,7,2,5,5,5,5,3,7,5,5,4,5,4,5,2,7,5,5,6,2,4,6,4,5,6,4,4,2,4,6,6,2,4,5,4,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,4,3,2,1,7,3,51,9,-1,4,3,3,3,6,6,60,6,4,24,66,31,-3.24859,-1.37365,-3.18178,1.71091,-1.046170642,-0.442368013,-1.024655258,0.550978675,0,1,0,0,0
R_4MwWTNBuueO5d2d,Default Response Set,Anonymous,,,83.137.71.205,0,09MAY16:05:35:00,09MAY16:05:49:00,1,402326,2,0,1,,1,0,0,0,,1,0,0,0,3,2,1,1,1,3,5,5,5,2,4,,6,7,4,2,7,6,2,2,5,5,6,5,4,6,5,6,7,4,2,7,5,5,6,3,4,6,6,2,6,4,6,2,6,5,6,2,5,5,6,6,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,4,3,3,5,5,2,1,3,4,1,8,2,50.73330688,8.633300781,-1,6,6,6,4,6,5,73,6,4,25,81,29,-7.6487,-0.0913219,-3.41495,1.394,-2.463174912,-0.029409156,-1.099744946,0.448921493,0,1,0,0,0
R_6YApjdV01jv5eLP,Default Response Set,Anonymous,,,79.233.252.20,0,09MAY16:06:08:00,09MAY16:06:19:00,1,402332,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,1,5,5,5,3,4,,4,7,6,3,6,5,3,5,6,5,7,7,5,4,6,5,6,6,2,7,5,1,7,4,1,5,6,6,6,5,3,2,5,6,7,1,4,6,6,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,6,4,5,5,6,7,4,4,3,2,2,2,2,3,4,3,2,17,3,49.15660095,9.174606323,-1,5,5,3,3,6,4,60,7,7,32,81,32,-0.329901,-2.30398,-5.78115,0.477889,-0.106240782,-0.741969973,-1.861752146,0.153898597,0,1,0,0,0
R_6Dyu8fmxFJlfKIt,Default Response Set,Anonymous,,,87.138.86.225,0,09MAY16:06:38:00,09MAY16:06:45:00,1,402344,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,1,2,5,5,5,5,3,4,,7,7,7,1,6,7,2,1,7,7,7,4,2,7,7,7,7,5,2,6,7,7,6,1,5,7,7,1,7,5,7,2,7,7,7,5,4,5,1,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,2,2,1,13,2,49.44779968,11.06829834,-1,7,6,7,6,6,7,88,3,3,17,96,27,-7.9756,-0.653618,-5.71176,1.20856,-2.568449256,-0.210490078,-1.839405904,0.389202697,0,1,0,0,0
R_b2bAEszBGsHRhQh,Default Response Set,Anonymous,,,80.139.122.17,0,09MAY16:06:37:00,09MAY16:06:46:00,1,402343,2,0,1,,1,0,0,0,,,0,0,0,4,3,2,1,1,2,5,5,5,4,4,,5,6,5,3,5,6,2,3,5,5,6,5,3,5,5,5,6,5,4,5,5,5,5,3,3,5,5,3,5,5,5,2,5,5,5,3,5,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,1,1,0,19,5,49.07609558,9.556396484,-1,5,6,5,5,4,5,65,5,5,25,77,25,-6.71783,-4.96237,-4.46308,-0.0640656,-2.163399051,-1.598073566,-1.437283027,-0.020631582,0,1,0,0,0
R_6L3ohwvmiMGzw7X,Default Response Set,Anonymous,,,84.112.6.168,0,09MAY16:07:04:00,09MAY16:07:23:00,1,800438,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,3,1,3,5,5,5,3,2,,6,7,4,2,6,7,1,1,7,6,6,6,2,5,6,6,7,2,1,4,7,7,7,4,4,7,7,2,6,6,6,2,6,7,6,5,4,2,5,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,6,1,1,0,32,2,48.19200134,16.36709595,-1,6,7,7,6,7,4,79,3,4,16,90,29,-6.65834,-5.20621,-3.07111,-1.40858,-2.144240988,-1.676599404,-0.989015271,-0.453616813,0,1,0,0,0
R_4T6M15kxSBJQDGt,Default Response Set,Anonymous,,,84.156.28.100,0,09MAY16:07:17:00,09MAY16:07:31:00,1,402354,2,0,1,1,0,0,0,0,,,0,0,0,2,1,1,1,2,1,5,5,5,2,4,,5,5,5,4,7,6,2,4,5,5,5,7,6,5,4,4,6,6,5,7,6,6,6,5,2,3,7,3,6,7,5,2,5,5,5,3,5,5,5,6,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,7,7,7,7,7,7,1,1,1,1,1,1,2,1,3,8,3,5,4,47.80000305,10.21670532,-1,4,6,4,2,3,3,54,5,6,27,79,34,-7.23117,-0.118283,-3.18413,1.43737,-2.32871423,-0.038091665,-1.025412048,0.462888298,0,1,0,0,0
R_2sg7C9Q0G6PpLzn,Default Response Set,Anonymous,,,89.15.1.47,0,09MAY16:07:42:00,09MAY16:07:55:00,1,402364,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,1,4,,5,6,5,3,7,5,3,4,7,5,7,7,3,3,5,5,7,5,3,7,7,4,7,5,3,5,7,2,5,5,4,2,5,6,7,4,5,5,5,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,2,3,3,3,3,2,1,4,1,0,14,4,48.15260315,11.51539612,-1,5,5,4,5,5,3,59,4,5,24,85,33,-6.34019,-5.66459,-4.32473,0.0835382,-2.041784479,-1.824215354,-1.392729018,0.026902506,0,1,0,0,0
R_51oEs6ZlOIxhOHX,Default Response Set,Anonymous,,,62.159.215.20,0,09MAY16:07:56:00,09MAY16:08:02:00,1,402369,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,1,2,5,5,5,1,4,,6,5,6,3,6,5,4,4,3,5,4,5,5,4,4,5,6,4,3,6,4,5,4,0,4,5,4,3,5,4,6,2,6,4,5,2,3,6,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,6,2,3,3,4,4,2,1,3,2,1,7,3,51,9,-1,5,4,4,3,5,8,63,6,4,26,69,25,-2.17265,1.17446,-0.799547,2.5535,-0.699676673,0.378221189,-0.257484816,0.822324988,0,1,0,0,0
R_6YDjDz9HmwMPOu1,Default Response Set,Anonymous,,,178.4.185.133,0,09MAY16:08:36:00,09MAY16:08:48:00,1,402379,2,0,1,,0,1,0,0,,1,0,0,0,3,1,2,1,1,2,5,5,5,3,4,,6,6,4,2,5,6,2,2,6,7,4,7,2,7,5,6,7,2,3,6,6,6,4,4,5,4,5,2,6,4,5,2,6,7,5,6,5,5,2,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,3,3,4,5,3,2,2,1,2,1,7,3,49.98069763,8.432006836,-1,6,6,6,6,5,4,73,2,3,14,81,26,-8.0633,0.0199469,-4.68452,0.886911,-2.596692022,0.006423667,-1.508595204,0.285619376,0,1,0,0,0
R_1Zchd1t4SSkcKxv,Default Response Set,Anonymous,,,78.42.143.146,0,09MAY16:08:44:00,09MAY16:08:53:00,1,402382,2,0,1,,0,1,0,0,,,0,0,0,4,3,1,1,1,3,5,5,5,2,4,,6,6,4,6,7,5,4,6,5,3,6,3,6,2,2,2,7,7,6,7,6,3,2,6,3,2,6,1,2,6,3,2,5,5,6,2,4,6,7,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,2,2,3,2,2,2,4,3,2,19,2,49.13510132,8.530807495,-1,2,4,2,2,2,2,30,6,5,31,75,25,-6.47927,-0.498807,-4.90322,0.77448,-2.086573576,-0.160634995,-1.579024997,0.24941228,0,1,0,0,0
R_9NC17Z9EEdBF3sV,Default Response Set,Anonymous,,,85.8.81.210,0,09MAY16:09:15:00,09MAY16:09:24:00,1,402392,2,0,1,1,0,0,0,0,,,0,0,0,3,0,2,2,1,2,2,5,5,2,4,,5,5,4,4,6,5,1,2,5,6,5,6,4,4,5,5,6,5,2,6,5,5,5,5,3,5,6,6,5,4,4,2,3,5,3,2,3,6,6,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,1,1,5,0,0,0,0,0,0,3,2,4,3,5,4,2,1,3,4,1,7,3,52.26669312,8.072494507,-1,4,7,6,4,6,3,64,6,5,28,71,27,-7.76895,-0.707933,-1.71339,1.23526,-2.501900026,-0.227981592,-0.55177733,0.397801122,0,1,0,0,0
R_6K9AfdwV1s78Rlr,Default Response Set,Anonymous,,,217.81.222.21,0,09MAY16:09:24:00,09MAY16:09:33:00,1,402397,1,1,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,3,4,,5,6,5,3,6,6,2,2,6,5,5,6,3,5,5,6,6,4,3,6,4,6,6,6,4,6,6,5,6,5,6,2,6,5,6,4,3,4,4,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,6,6,4,3,3,3,2,3,2,4,1,3,1,13,4,51.70320129,9.988998413,-1,5,6,6,5,5,2,68,4,4,20,80,29,-5.85255,-5.19859,-4.16038,0.270403,-1.884745686,-1.674145471,-1.339802011,0.087080142,0,1,0,0,0
R_514RUtANRDm39hb,Default Response Set,Anonymous,,,84.146.142.21,0,09MAY16:10:06:00,09MAY16:10:14:00,1,402405,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,2,3,5,5,5,3,4,,6,7,5,3,2,7,1,1,6,6,7,6,4,6,5,5,7,5,4,6,5,6,7,3,4,6,7,2,6,2,6,2,6,7,6,6,3,6,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,3,1,2,1,1,1,2,1,3,3,2,11,3,49.21670532,12.76669312,-1,5,7,7,4,4,5,72,2,4,22,87,23,-6.35668,-2.24041,-1.19344,1.87842,-2.047094892,-0.721497994,-0.384333477,0.604923323,0,1,0,0,0
R_6gurgFnTa8cPnZH,Default Response Set,Anonymous,,,87.162.224.14,0,09MAY16:10:54:00,09MAY16:11:07:00,1,402415,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,4,5,5,5,1,4,,7,5,6,5,7,5,2,2,6,5,6,2,5,6,4,6,7,5,5,7,4,6,7,7,2,5,6,6,6,2,5,2,5,6,6,2,5,6,4,1,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,3,2,2,2,4,2,1,4,3,1,11,4,49.8421936,8.464004517,-1,3,6,6,3,3,1,59,6,6,27,86,25,-1.86463,-0.623497,-0.718227,1.06765,-0.600482413,-0.20078996,-0.231296655,0.34382427,0,1,0,0,0
R_5nVH4wPYce89g7b,Default Response Set,Anonymous,,,62.46.44.7,0,09MAY16:11:45:00,09MAY16:12:05:00,1,800447,0,0,1,,0,0,0,0,,,1,0,0,5,2,2,1,1,1,5,5,5,3,2,,7,7,1,3,7,7,3,3,6,4,6,5,4,5,5,5,6,5,4,6,7,7,7,3,3,5,2,1,6,1,5,2,7,4,5,3,3,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,3,3,7,7,7,7,7,7,4,4,4,4,4,4,2,2,1,2,2,27,2,46.77749634,13.543396,-1,5,5,5,4,4,5,63,5,5,25,76,26,-4.80817,-4.72144,-4.36849,-1.53343,-1.548415249,-1.520484861,-1.406821417,-0.493823304,0,1,0,0,0
R_8J8AX08z9kWEH4N,Default Response Set,Anonymous,,,31.18.186.165,0,09MAY16:12:19:00,09MAY16:12:38:00,1,402424,2,0,1,,0,0,0,0,,,0,0,1,4,2,4,4,2,5,5,5,5,5,4,,4,6,4,2,5,7,1,2,6,5,7,2,4,7,6,6,6,4,2,5,6,4,4,3,2,6,6,2,7,1,6,2,7,1,3,2,4,6,5,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,6,5,7,7,7,7,2,2,2,2,3,3,2,4,1,1,0,11,4,54.33329773,10.13330078,-1,6,7,6,4,6,5,77,6,6,27,73,17,-6.56075,-4.96644,-4.2959,-0.264066,-2.112813263,-1.599384263,-1.383444651,-0.085039385,0,1,0,0,0
R_cUwJieIBaR4A77D,Default Response Set,Anonymous,,,217.250.25.16,0,09MAY16:13:47:00,09MAY16:13:55:00,1,402432,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,1,1,3,5,5,5,3,4,,5,5,3,3,4,4,7,4,4,3,6,5,3,5,5,5,5,4,3,6,5,6,6,5,3,6,4,2,5,2,5,2,6,6,3,3,3,5,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,4,5,3,26,2,51.03320313,7.366500854,-1,5,1,4,5,5,3,57,5,5,25,67,23,-6.3,-4.93862,-4.71634,0.236928,-2.028841757,-1.590425155,-1.518842465,0.076299908,0,1,0,0,0
R_0oiu3A4vxJdv6mh,Default Response Set,Anonymous,,,79.194.239.9,0,09MAY16:13:51:00,09MAY16:13:59:00,1,402437,1,1,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,2,5,5,5,1,4,,3,5,3,4,5,5,3,3,3,5,5,4,4,5,5,5,4,5,3,5,5,5,4,3,3,5,5,3,5,3,5,2,5,5,5,5,3,5,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,2,6,6,6,6,6,6,2,2,2,2,2,2,1,1,3,2,2,36,5,51.93600464,8.878295898,-1,4,5,5,4,5,5,63,3,5,23,64,21,-6.02097,-2.11286,-0.898202,1.70033,-1.938983389,-0.680421999,-0.289255512,0.547571509,0,1,0,0,0
R_0eN3HCKqFbtq0Yd,Default Response Set,Anonymous,,,188.97.176.11,0,09MAY16:14:39:00,09MAY16:14:58:00,1,402440,0,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,5,5,5,5,3,4,,4,6,3,4,7,3,5,5,4,7,5,7,5,3,7,6,7,6,5,7,7,4,7,7,4,5,4,2,6,6,7,2,6,6,3,5,5,5,5,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,3,2,3,1,1,4,0,7,0,0,0,0,4,4,4,4,4,4,2,6,3,5,3,27,1,50.11669922,8.683303833,-1,4,3,3,3,3,1,58,3,4,23,69,34,-6.48774,-1.00477,-2.75014,0.301157,-2.089301241,-0.323574497,-0.885650614,0.096984111,0,1,0,0,0
R_6VyzpgZwW96HiIt,Default Response Set,Anonymous,,,77.176.210.12,0,09MAY16:15:43:00,09MAY16:15:57:00,1,402450,0,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,1,5,5,5,3,4,,4,6,3,5,6,5,3,4,3,5,7,3,6,6,5,6,7,5,4,6,7,7,7,6,5,6,6,1,6,3,6,2,5,7,5,2,2,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,2,2,3,2,3,0,1,1,5,4,3,25,5,50.19729614,8.589294434,-1,3,5,4,2,4,2,60,6,3,24,75,25,-6.94947,-4.63174,-4.8294,-0.451636,-2.23799602,-1.491598019,-1.555252124,-0.145444123,0,1,0,0,0
R_b9gxGAjf5MLgWdT,Default Response Set,Anonymous,,,77.119.128.50,0,09MAY16:15:54:00,09MAY16:16:05:00,1,800453,2,0,1,,1,1,0,0,,,0,0,0,4,1,1,1,1,1,5,5,5,3,2,,5,7,4,0,5,6,4,4,5,4,5,6,5,6,7,7,7,7,4,7,7,7,7,4,2,5,4,1,7,7,5,2,6,7,6,2,4,6,6,3,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,4,6,6,6,7,7,4,3,3,3,4,4,2,2,3,5,2,13,2,48.19999695,16.36669922,-1,8,4,4,3,4,4,68,6,6,31,81,32,-7.24278,-0.0223176,-3.21869,1.05439,-2.332453095,-0.007187124,-1.036541694,0.339554041,0,1,0,0,0
