V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_ctKInqWnWy81PCZ,Default Response Set,Anonymous,,,188.210.62.61,0,09MAY16:01:05:00,09MAY16:01:15:00,1,402254,2,0,1,,0,0,0,0,,,0,0,1,3,2,2,3,3,5,5,5,5,3,4,,7,7,6,5,5,6,4,5,4,5,6,2,5,6,5,6,7,6,4,5,6,5,3,6,2,5,7,1,5,2,3,2,6,7,6,3,3,6,6,1,,,,0,0,0,0,3,3,3,3,3,2,1,0,0,2,2,3,2,1,2,3,1,1,2,6,6,7,6,6,6,3,2,3,1,2,2,1,4,1,1,0,6,3,49.30740356,6.759994507,-1,3,4,3,3,4,2,54,5,6,29,84,17,-5.1605,-1.39933,0.0120504,-0.113635,-1.884756138,-0.511073696,0.004401137,-0.041502619,0,0,0,1,0
R_0P1w2kYILmxwCAl,Default Response Set,Anonymous,,,193.100.62.29,0,09MAY16:01:53:00,09MAY16:02:02:00,1,402262,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,3,4,,5,6,5,5,6,6,3,4,6,5,4,6,4,6,5,6,7,5,4,6,5,5,6,5,2,5,2,2,5,5,6,2,5,5,4,3,4,5,4,1,,,,0,0,0,0,2,2,3,2,2,4,1,0,0,2,1,2,1,1,1,2,1,1,4,3,4,3,3,3,3,4,4,4,4,4,4,2,1,6,2,1,16,5,51.6743927,7.134292603,-1,3,5,4,4,4,3,61,5,6,25,71,29,-3.79192,-0.267012,-4.7632,1.48689,-1.384913185,-0.097520106,-1.739651281,0.543053009,0,0,0,1,0
R_8oi8jpTXQXobcwZ,Default Response Set,Anonymous,,,217.255.139.7,0,09MAY16:02:19:00,09MAY16:02:29:00,1,402265,2,0,1,,0,0,0,0,1,,0,0,0,3,1,1,1,1,3,5,5,5,2,4,,3,6,4,5,7,2,3,4,5,5,5,5,4,5,5,5,3,5,3,7,2,5,7,3,2,6,6,3,5,2,5,2,5,6,4,1,6,5,4,1,,,,0,0,0,0,2,3,2,2,2,3,1,0,0,2,1,1,1,1,2,1,2,1,5,0,0,0,0,0,0,4,2,3,2,4,4,2,4,4,3,1,8,4,51.04910278,6.225997925,-1,3,5,4,4,5,5,62,7,6,27,65,28,-1.45338,-2.50523,-1.67266,1.13766,-0.530814238,-0.914978707,-0.610901308,0.415504635,0,0,0,1,0
R_bwLKrkDcLRGrf5r,Default Response Set,Anonymous,,,84.129.218.10,0,09MAY16:02:56:00,09MAY16:03:03:00,1,402272,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,0,5,5,2,4,,6,6,5,5,7,4,2,3,5,6,6,6,3,5,5,7,7,5,2,6,6,6,6,4,2,5,7,1,6,5,6,2,5,5,5,2,4,5,4,1,,,,0,0,0,0,3,2,4,3,2,3,1,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,3,3,4,5,2,2,1,3,1,0,10,2,52.27890015,10.54269409,-1,3,6,5,5,6,4,69,6,6,26,78,30,-1.94233,0.771814,-0.363025,1.60271,-0.709392189,0.281887641,-0.132586687,0.58535365,0,0,0,1,0
R_09AhnkE2pgEWNUN,Default Response Set,Anonymous,,,85.177.225.14,0,09MAY16:03:08:00,09MAY16:03:21:00,1,402280,0,0,1,,0,1,0,0,,,0,0,0,4,3,1,1,3,5,5,5,5,3,4,,5,5,4,4,7,3,2,5,5,4,2,3,5,7,2,7,7,4,4,6,3,5,5,4,5,6,4,3,5,3,4,2,5,5,4,6,4,3,4,1,,,,0,0,0,0,2,2,3,3,2,2,1,0,0,3,3,1,1,1,1,2,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,1,3,2,15,1,53.55000305,10,-1,4,6,3,3,4,4,59,2,3,16,64,24,-2.99735,-0.802184,-3.31705,0.10085,-1.094714429,-0.292979598,-1.211477637,0.036833186,0,0,0,1,0
R_1IhZXG3F7coj2QJ,Default Response Set,Anonymous,,,212.197.165.1,0,09MAY16:03:11:00,09MAY16:03:23:00,1,800421,2,0,1,,0,0,0,0,,,0,0,1,5,3,2,2,2,2,5,5,5,3,2,,5,5,4,3,6,6,4,4,5,4,4,6,5,5,5,5,6,5,2,6,5,5,6,5,4,5,5,3,5,5,5,2,5,5,4,2,5,5,5,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,3,2,3,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,3,3,4,3,23,2,48.30000305,14.30000305,-1,5,4,4,3,6,3,59,6,4,25,72,29,-2.78999,-0.735595,-2.54137,0.51159,-1.018980869,-0.268659469,-0.928178026,0.186846699,0,0,0,1,0
R_cZLjclIfz4pP5Qh,Default Response Set,Anonymous,,,93.82.45.109,0,09MAY16:03:51:00,09MAY16:03:59:00,1,800423,2,0,1,,0,0,0,0,,,0,0,1,7,2,2,1,1,3,5,5,5,3,2,,7,7,2,5,6,5,1,4,4,1,7,4,3,6,7,7,7,6,1,7,7,7,7,6,4,7,4,7,2,6,7,2,7,7,1,1,4,7,7,1,,,,0,0,0,0,2,3,3,3,2,4,1,0,0,3,3,3,3,2,3,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,3,2,1,40,2,47.1157074,15.59010315,-1,3,7,4,5,7,2,65,7,4,31,83,30,-3.7174,-0.232244,-3.83442,-1.48245,-1.357696438,-0.084821879,-1.400435351,-0.541431399,0,0,0,1,0
R_6DJDuEMmuBO0RzD,Default Response Set,Anonymous,,,212.114.216.1,0,09MAY16:03:58:00,09MAY16:04:04:00,1,402299,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,2,3,5,5,5,4,4,,4,5,4,3,5,3,1,2,4,6,4,3,3,5,6,6,4,6,2,6,4,4,5,4,2,6,4,2,6,2,5,2,3,4,4,1,4,6,6,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,2,1,1,2,1,2,2,4,4,4,4,4,4,4,5,3,4,3,5,4,2,1,5,2,1,17,5,49.46780396,11.06930542,-1,5,7,6,5,6,4,73,7,6,31,57,21,-3.8114,-1.40767,-0.511318,2.19351,-1.392027816,-0.514119692,-0.186747358,0.801130014,0,0,0,1,0
R_0exYPLHcjHDnlJz,Default Response Set,Anonymous,,,79.247.190.62,0,09MAY16:04:07:00,09MAY16:04:16:00,1,402302,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,3,5,5,5,2,4,,3,1,6,4,7,6,2,6,7,6,6,4,2,6,6,6,6,3,1,7,6,6,6,3,3,6,7,3,6,5,6,2,7,7,6,6,6,5,5,1,,,,0,0,0,0,2,1,2,2,1,3,1,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,2,4,3,4,3,2,6,1,1,0,19,2,52.51669312,13.3999939,-1,4,6,2,6,7,5,72,2,5,20,83,29,-3.08953,-0.186758,-2.07451,2.52687,-1.128381093,-0.068209144,-0.75766795,0.922882229,0,0,0,1,0
R_ageAxzrgL3drOdL,Default Response Set,Anonymous,,,84.129.43.234,0,09MAY16:04:35:00,09MAY16:04:43:00,1,402309,2,0,1,,1,0,0,0,,,0,0,0,3,3,1,1,1,5,5,5,5,1,4,,6,6,2,6,7,2,6,7,5,6,1,7,6,5,5,7,7,7,5,7,4,5,7,7,5,7,1,1,7,7,6,2,7,6,1,3,2,7,7,1,,,,0,0,0,0,1,1,1,1,1,6,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,1,5,4,10,2,51.7559967,14.31970215,-1,2,2,1,2,3,1,54,5,3,29,56,35,-2.54015,-1.48354,-2.28176,1.3342,-0.927732449,-0.541829497,-0.833361334,0.487286433,0,0,0,1,0
R_0HC4N5YhbV88Ulv,Default Response Set,Anonymous,,,84.128.140.22,0,09MAY16:04:49:00,09MAY16:05:01:00,1,402312,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,2,3,5,5,5,3,4,,6,6,5,2,7,7,1,3,6,7,7,7,2,6,6,6,7,2,3,6,6,6,7,2,6,7,6,1,7,4,6,2,6,6,5,3,6,3,5,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,2,2,3,2,1,1,2,5,0,0,0,0,0,0,3,2,3,3,4,4,2,6,1,3,2,18,2,48.54859924,10.85310364,-1,6,7,5,6,5,6,80,5,2,17,86,31,-2.79202,-0.155479,-1.30017,1.04169,-1.019722281,-0.056785195,-0.474857744,0.380453759,0,0,0,1,0
R_4GFVTjDmYRPFDY9,Default Response Set,Anonymous,,,109.193.16.12,0,09MAY16:05:18:00,09MAY16:05:25:00,1,402321,2,0,1,,0,0,0,0,,1,0,0,0,2,3,1,1,2,4,5,5,5,3,4,,7,7,2,5,6,3,2,4,3,6,7,3,4,5,7,7,7,2,2,7,0,7,7,3,5,7,7,2,4,3,6,2,7,7,7,4,4,4,1,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,3,2,3,1,1,1,2,1,2,5,0,0,0,0,0,0,1,2,1,2,3,2,2,3,3,4,1,5,2,49.34280396,8.659194946,-1,3,6,4,4,6,5,70,4,3,14,77,26,-5.46883,-0.914958,-2.67514,0.50982,-1.99736671,-0.334167756,-0.977034499,0.186200247,0,0,0,1,0
R_0VfyszxnTOQcYzH,Default Response Set,Anonymous,,,176.0.132.42,0,09MAY16:05:12:00,09MAY16:05:36:00,1,402318,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,3,4,,5,6,3,4,7,5,4,4,5,4,6,7,3,6,5,5,7,5,3,7,7,6,6,4,5,3,6,2,4,4,4,2,5,6,4,3,6,4,3,1,,,,0,0,0,0,1,1,1,1,1,7,1,0,0,2,3,2,1,2,1,2,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,1,2,1,18,2,51,9,-1,4,4,4,5,5,4,57,5,3,20,79,31,-5.52249,3.74162,-3.14154,0.750143,-2.016964814,1.366542246,-1.147376571,0.273972798,0,0,0,1,0
R_byl4Vx8N4GN0YWF,Default Response Set,Anonymous,,,91.41.141.7,0,09MAY16:05:48:00,09MAY16:06:01:00,1,402329,2,0,1,,0,0,0,0,,,0,0,1,4,4,4,4,4,5,5,5,5,4,4,,5,5,4,4,5,4,3,4,5,4,5,4,4,5,4,5,5,4,4,5,4,4,4,4,4,5,4,3,5,4,5,2,4,5,5,4,4,4,4,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,3,2,1,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,2,2,1,16,2,48.1499939,11.58329773,-1,4,5,4,4,4,4,58,4,4,20,66,22,-2.7991,-2.44598,-2.56073,-0.15342,-1.022308091,-0.893338982,-0.935248829,-0.056033192,0,0,0,1,0
R_1FB3GoR554f8Dop,Default Response Set,Anonymous,,,79.240.242.18,0,09MAY16:06:29:00,09MAY16:06:37:00,1,402340,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,2,5,5,5,3,4,,6,6,4,3,3,5,1,2,5,5,7,6,3,6,5,6,7,4,2,7,6,5,7,5,3,5,7,3,5,6,5,2,5,5,3,5,3,5,5,1,,,,0,0,0,0,2,2,4,3,2,5,1,0,0,2,1,2,2,1,2,2,1,1,5,0,0,0,0,0,0,3,3,2,2,3,1,2,4,1,2,1,13,4,51.05000305,13.75,-1,5,7,6,5,6,3,69,3,5,22,77,29,-4.24482,0.127284,-1.04983,1.18169,-1.550324687,0.046487608,-0.38342671,0.431585598,0,0,0,1,0
R_8G2Soh91Cfdoo3H,Default Response Set,Anonymous,,,62.46.108.181,0,09MAY16:06:36:00,09MAY16:06:48:00,1,800436,2,0,1,,0,0,0,0,,,0,0,1,7,3,2,2,1,2,5,5,5,3,2,,6,7,2,6,0,2,2,3,6,5,4,5,4,5,7,6,6,6,6,5,7,7,2,6,1,6,5,2,6,4,6,2,7,4,3,6,5,6,6,1,,,,0,0,0,0,2,2,2,2,2,2,1,0,0,2,1,2,1,1,2,1,1,2,3,5,6,6,6,7,6,1,1,1,1,1,1,1,5,1,1,0,49,2,48.19999695,16.36669922,-1,2,6,5,4,2,2,62,2,7,27,73,16,-2.71628,0.53891,-3.29922,1.84564,-0.992059956,0.196824713,-1.204965632,0.674078349,0,0,0,1,0
R_bEPbIwaU2fniXVX,Default Response Set,Anonymous,,,91.114.230.16,0,09MAY16:07:12:00,09MAY16:07:19:00,1,800439,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,2,2,3,5,5,5,3,2,,5,5,4,4,5,5,3,4,5,5,5,4,3,5,5,4,7,4,4,5,7,6,6,4,5,4,5,1,5,4,4,2,6,7,4,4,2,3,4,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,2,3,2,3,2,1,3,1,2,5,0,0,0,0,0,0,5,5,4,4,3,4,1,1,3,2,1,12,3,47.05000305,16.05000305,-1,4,5,4,5,4,4,58,4,3,18,74,24,-3.52134,4.48967,-4.06285,-1.249,-1.286089948,1.639750623,-1.483864252,-0.456169056,0,0,0,1,0
R_5oKnSlpwgNjCci9,Default Response Set,Anonymous,,,91.51.1.9,0,09MAY16:07:20:00,09MAY16:07:29:00,1,402356,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,2,1,3,5,5,5,3,4,,3,7,6,2,5,5,2,4,6,6,6,6,5,7,7,7,7,6,4,5,6,4,5,3,3,6,7,1,7,5,7,2,5,7,7,2,4,5,3,1,,,,0,0,0,0,3,2,4,3,2,6,1,0,0,2,2,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,3,2,3,4,2,1,2,3,2,11,3,51.57899475,7.057907104,-1,6,6,4,3,4,5,75,6,5,25,81,26,-5.5996,-2.94206,-2.72862,0.152243,-2.045127501,-1.074521004,-0.996566862,0.055603319,0,0,0,1,0
R_aXxXZ2Fw4o3pbRb,Default Response Set,Anonymous,,,129.26.75.21,0,09MAY16:07:39:00,09MAY16:07:48:00,1,402362,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,1,1,1,5,5,5,2,4,,4,7,4,2,5,6,2,2,7,6,7,6,2,6,6,6,7,4,6,5,7,7,7,6,5,5,7,1,6,6,6,2,7,7,7,3,6,5,5,1,,,,0,0,0,0,1,1,2,1,2,5,1,0,0,2,2,2,1,2,1,3,1,3,5,0,0,0,0,0,0,2,3,3,3,3,3,2,1,3,1,0,33,4,51,9,-1,6,6,6,6,2,2,69,5,3,22,91,29,-5.54119,1.52846,-1.63939,-0.274836,-2.023794567,0.558235513,-0.598750192,-0.100377645,0,0,0,1,0
R_ePreY0f80H5lzUh,Default Response Set,Anonymous,,,95.208.250.17,0,09MAY16:08:25:00,09MAY16:08:35:00,1,402376,2,0,1,,0,0,0,0,,,0,0,1,2,2,1,1,1,1,5,5,5,3,4,,7,6,5,3,7,5,2,3,3,6,6,6,3,5,7,6,7,6,3,6,6,5,4,3,2,3,7,2,6,7,7,2,6,6,5,1,5,6,5,1,,,,0,0,0,0,1,2,2,2,3,4,1,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,2,2,3,4,4,2,2,4,2,6,4,4,1,48.86749268,9.183700562,-1,5,6,5,5,5,5,71,7,6,30,81,30,-5.6992,-3.9829,-4.14544,-1.41167,-2.081504153,-1.454664319,-1.514028385,-0.515580602,0,0,0,1,0
R_72NQXHU8IINwGdn,Default Response Set,Anonymous,,,217.6.134.83,0,09MAY16:07:51:00,09MAY16:08:57:00,1,402368,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,2,2,5,5,5,3,4,,7,7,2,1,7,7,1,2,7,7,7,7,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,1,7,5,7,2,7,7,7,4,5,4,4,1,,,,0,0,0,0,1,1,1,1,1,3,1,0,0,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,4,2,1,20,2,51,9,-1,7,7,6,3,2,2,70,4,2,19,88,31,-2.29048,0.246877,-1.74295,0.818644,-0.836546117,0.090166252,-0.636573144,0.298991242,0,0,0,1,0
R_bl7fbCNg1Dm5hLT,Default Response Set,Anonymous,,,87.189.219.85,0,09MAY16:08:46:00,09MAY16:08:59:00,1,402383,2,0,1,1,0,1,0,0,,,0,0,0,2,2,1,1,1,2,5,5,5,3,4,,6,7,3,2,7,6,2,3,5,5,5,7,5,6,5,5,6,3,2,6,6,6,7,3,3,6,5,3,6,5,5,2,6,5,3,3,4,5,3,1,,,,0,0,0,0,3,1,3,2,1,3,1,0,0,2,1,2,1,1,2,2,1,2,5,0,0,0,0,0,0,1,1,2,2,2,3,2,4,1,3,1,4,3,50.68330383,10.93330383,-1,6,6,5,3,6,5,69,5,5,21,76,32,-3.96702,0.747769,-2.45895,2.19273,-1.448864508,0.273105748,-0.898075982,0.800845136,0,0,0,1,0
R_4Oqg4gCHyDD5ATH,Default Response Set,Anonymous,,,92.217.113.10,0,09MAY16:09:06:00,09MAY16:09:15:00,1,402389,2,0,1,,0,0,0,1,,,0,0,0,2,3,1,3,1,3,5,5,5,3,4,,6,7,4,7,5,7,1,1,7,7,7,6,1,7,7,7,7,2,1,3,6,7,6,1,6,7,7,1,7,6,7,2,7,7,7,6,6,3,4,1,,,,0,0,0,0,3,3,3,3,3,7,1,0,0,3,3,3,1,1,3,2,3,1,1,7,7,7,7,7,7,1,1,1,1,1,1,2,1,6,4,2,4,2,48.1499939,11.58329773,-1,1,7,7,7,7,7,85,2,2,13,93,26,-4.27223,-4.45569,-4.13311,-0.130508,-1.560335571,-1.627340195,-1.509525131,-0.047665101,0,0,0,1,0
R_9KWYUJO99cSZ7Uh,Default Response Set,Anonymous,,,217.7.29.83,0,09MAY16:09:20:00,09MAY16:09:42:00,1,402395,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,1,1,5,5,5,3,4,,5,6,4,4,5,6,2,4,6,5,6,6,4,5,5,5,6,5,6,5,5,5,6,5,4,5,5,3,6,4,5,2,5,5,6,3,5,5,5,1,,,,0,0,0,0,2,2,2,2,2,7,1,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,4,3,4,4,4,4,2,1,4,1,0,19,5,48.24879456,11.56770325,-1,4,6,4,4,2,3,59,5,4,24,78,26,-5.37734,-4.13361,-4.16253,0.0953724,-1.963952053,-1.509707745,-1.520270122,0.034832616,0,0,0,1,0
R_5bf5RMzYI018lOR,Default Response Set,Anonymous,,,194.25.136.14,0,09MAY16:11:01:00,09MAY16:11:07:00,1,402417,2,0,1,,0,0,0,0,,,0,0,1,4,4,5,3,3,4,5,5,5,4,4,,5,6,6,1,5,6,1,1,5,7,3,5,2,7,7,7,6,5,1,5,5,5,5,2,2,7,6,2,7,1,7,2,5,5,5,2,3,6,6,1,,,,0,0,0,0,3,3,4,4,4,5,1,0,0,3,3,3,1,3,3,3,3,1,5,0,0,0,0,0,0,3,2,3,2,4,4,2,1,3,3,1,20,3,50.82369995,6.267501831,-1,7,7,7,6,7,6,89,6,6,29,73,21,-5.00209,-3.0829,-3.22547,-0.935756,-1.826900461,-1.125959635,-1.178030109,-0.341763756,0,0,0,1,0
R_3fsfg0WwlbZfV5z,Default Response Set,Anonymous,,,92.73.92.124,0,09MAY16:11:13:00,09MAY16:11:36:00,1,402418,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,3,5,4,5,1,4,,7,7,4,4,7,7,4,4,5,4,6,6,4,4,6,4,7,3,2,7,7,6,7,3,4,6,7,2,6,6,6,2,7,7,6,2,3,6,5,1,,,,0,0,0,0,2,2,3,2,4,6,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,2,3,2,2,1,2,1,3,1,0,19,2,50.56669617,7.233306885,-1,4,4,4,4,6,5,63,6,4,24,88,33,-4.90714,-4.8603,-4.94447,-0.0171029,-1.792222117,-1.775114864,-1.805856057,-0.006246448,0,0,0,1,0
R_3CdcqBDjOu8sSA5,Default Response Set,Anonymous,,,91.0.186.177,0,09MAY16:12:22:00,09MAY16:12:31:00,1,402426,2,0,1,,0,1,0,0,,,0,0,0,4,2,2,2,1,2,5,5,5,3,4,,5,6,5,4,6,5,3,3,4,4,6,5,6,5,6,6,6,5,3,6,7,7,6,3,3,6,6,3,5,5,6,2,6,6,2,5,3,5,6,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,4,3,3,3,3,3,2,1,2,2,1,18,2,51.31950378,9.516296387,-1,4,5,5,2,5,5,64,3,5,24,77,28,-2.16814,-1.66348,-1.26129,0.439433,-0.791864194,-0.60754852,-0.460657702,0.160492984,0,0,0,1,0
R_3IQOjBJrlkUgLHf,Default Response Set,Anonymous,,,84.184.232.19,0,09MAY16:13:34:00,09MAY16:13:42:00,1,402428,2,0,1,,0,0,0,0,,,0,0,1,7,3,1,1,1,3,5,5,5,3,4,,6,6,5,4,4,6,2,3,5,6,6,4,3,5,6,6,4,4,2,5,6,5,6,3,3,7,7,3,6,2,6,2,6,5,6,3,4,6,6,1,,,,0,0,0,0,2,2,3,2,2,6,1,0,0,3,3,3,1,1,3,2,3,1,3,7,6,7,6,6,6,3,3,2,3,3,2,1,1,6,2,1,43,2,49.81669617,7.983306885,-1,4,6,5,5,6,5,73,5,5,26,80,21,-4.71546,-4.96691,-5.29197,-0.0118547,-1.722215323,-1.81405176,-1.932772587,-0.004329662,0,0,0,1,0
R_6ESbBOpaJXj4JZb,Default Response Set,Anonymous,,,90.146.110.18,0,09MAY16:14:09:00,09MAY16:14:20:00,1,800449,0,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,2,3,5,5,5,3,2,,7,7,2,1,7,6,4,2,3,2,7,5,3,6,6,1,7,5,2,6,7,6,6,3,4,6,7,2,5,4,6,2,5,7,6,2,4,7,7,1,,,,0,0,0,0,3,2,3,3,3,4,1,0,0,3,3,2,3,2,1,2,1,1,5,0,0,0,0,0,0,2,2,3,2,1,3,1,6,3,4,3,28,2,48.03649902,13.66870117,-1,7,4,6,5,6,5,65,6,4,29,83,28,-4.75476,0.234058,-3.94147,-0.524131,-1.736568761,0.085484401,-1.439532947,-0.191427017,0,0,0,1,0
R_8CxI1H6mw3dbsAR,Default Response Set,Anonymous,,,87.161.158.76,0,09MAY16:14:40:00,09MAY16:14:55:00,1,402441,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,1,1,1,5,5,5,2,4,,6,6,4,2,6,4,1,2,6,7,7,5,2,7,7,7,7,3,6,6,6,6,5,4,5,1,6,5,6,6,2,2,6,5,6,4,6,3,3,6,,,,0,0,0,0,2,2,2,2,2,3,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,5,5,5,5,5,5,2,2,3,2,1,47,2,51.38330078,7.399993896,-1,6,7,6,6,2,4,68,4,3,16,86,28,-6.21185,-4.60017,-3.82073,-0.10768,-2.268737993,-1.680108253,-1.395435388,-0.039327689,0,0,0,1,0
R_3PO8rmX66MRU0Xr,Default Response Set,Anonymous,,,217.234.80.24,0,09MAY16:15:44:00,09MAY16:15:51:00,1,402451,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,2,5,5,5,3,4,,4,5,4,4,2,5,3,4,2,5,6,4,5,4,5,6,7,4,4,5,5,6,4,4,4,5,6,4,5,3,5,2,5,6,6,4,4,3,4,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,3,3,3,3,3,1,3,1,5,0,0,0,0,0,0,3,3,2,2,4,4,2,1,4,1,0,22,3,48.18249512,11.24639893,-1,4,5,4,3,4,4,59,4,4,19,75,18,-2.21616,-1.94424,-2.65006,-0.971685,-0.809402415,-0.710089773,-0.967874596,-0.354886013,0,0,0,1,0
R_ethYeo4o2BTQQ3X,Default Response Set,Anonymous,,,92.72.5.38,0,09MAY16:15:45:00,09MAY16:16:07:00,1,402452,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,2,1,4,5,5,5,4,4,,6,7,5,5,2,6,2,3,5,5,5,4,5,5,6,5,6,6,3,3,5,6,5,5,2,6,5,3,5,1,6,2,6,6,7,2,5,6,5,1,,,,0,0,0,0,2,2,3,2,2,2,1,0,0,2,1,2,2,2,1,1,1,1,5,0,0,0,0,0,0,4,3,4,4,4,4,2,6,1,1,0,22,2,50.72309875,7.106796265,-1,3,6,5,3,5,3,63,6,6,29,83,15,-0.495428,2.78847,-1.00581,0.0450953,-0.180943894,1.018425724,-0.367349398,0.01647004,0,0,0,1,0
R_4YkqKdD8ZUKTymN,Default Response Set,Anonymous,,,84.113.223.18,0,09MAY16:15:57:00,09MAY16:16:07:00,1,800462,2,0,1,,1,1,0,0,,,0,0,0,3,3,2,1,1,1,5,5,5,3,2,,6,7,5,2,6,7,1,4,5,7,7,6,2,6,6,6,7,5,4,7,6,5,7,2,3,6,7,2,7,5,7,2,7,7,6,2,5,4,6,1,,,,0,0,0,0,2,2,3,3,4,7,1,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,2,2,2,2,2,2,2,4,6,3,1,7,3,48.21670532,16.30000305,-1,6,7,4,6,4,6,78,6,5,26,89,31,-5.04198,-4.23312,-4.49533,0.280229,-1.841469383,-1.546051526,-1.64181781,0.102347317,0,0,0,1,0
R_9S5ncycWbd4A7tj,Default Response Set,Anonymous,,,86.56.190.251,0,09MAY16:16:02:00,09MAY16:16:12:00,1,800478,2,0,1,,0,1,0,0,,,0,0,0,3,3,1,1,1,1,5,5,5,2,2,,7,7,4,5,6,7,1,3,7,5,6,5,3,5,6,5,7,3,5,5,7,7,6,3,5,6,7,5,5,5,4,2,7,7,5,3,6,5,2,1,,,,0,0,0,0,2,1,3,2,2,5,1,0,0,2,2,2,2,1,2,2,2,1,3,7,4,7,6,7,7,1,1,1,1,1,1,2,4,3,2,3,7,3,48.17520142,14.02110291,-1,3,7,5,5,3,5,64,5,3,18,96,27,-5.36832,-2.4294,1.27429,1.53904,-1.960657702,-0.887283511,0.465405658,0.562099619,0,0,0,1,0
